occupancy_key,club_1,club_2,club_3,club_4,club_5,distinct_clubs,occupancy_shape,rank_mod_fdr,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr
ARS-FUL-TOT-TOT-TOT,ARS,FUL,TOT,TOT,TOT,3,3-1-1,34540,150.75,155.0,2.645,2.719
ARS-FUL-TOT-TOT-WHU,ARS,FUL,TOT,TOT,WHU,4,2-1-1-1,16076,145.75,151.0,2.557,2.649
ARS-FUL-TOT-TOT-WOL,ARS,FUL,TOT,TOT,WOL,4,2-1-1-1,20708,146.75,152.0,2.575,2.667
ARS-FUL-TOT-WHU-WHU,ARS,FUL,TOT,WHU,WHU,4,2-1-1-1,28755,148.75,154.0,2.61,2.702
ARS-FUL-TOT-WHU-WOL,ARS,FUL,TOT,WHU,WOL,5,1-1-1-1-1,22907,147.25,153.0,2.583,2.684
ARS-FUL-TOT-WOL-WOL,ARS,FUL,TOT,WOL,WOL,4,2-1-1-1,32036,149.75,155.0,2.627,2.719
ARS-FUL-WHU-WHU-WHU,ARS,FUL,WHU,WHU,WHU,3,3-1-1,41416,158.75,162.0,2.785,2.842
ARS-FUL-WHU-WHU-WOL,ARS,FUL,WHU,WHU,WOL,4,2-1-1-1,36545,151.75,158.0,2.662,2.772
ARS-FUL-WHU-WOL-WOL,ARS,FUL,WHU,WOL,WOL,4,2-1-1-1,36546,151.75,158.0,2.662,2.772
ARS-FUL-WOL-WOL-WOL,ARS,FUL,WOL,WOL,WOL,3,3-1-1,41872,161.25,164.0,2.829,2.877
ARS-LEE-LEE-LEE-LIV,ARS,LEE,LEE,LEE,LIV,3,3-1-1,41147,157.75,161.0,2.768,2.825
ARS-LEE-LEE-LEE-MCI,ARS,LEE,LEE,LEE,MCI,3,3-1-1,40993,157.25,160.0,2.759,2.807
ARS-LEE-LEE-LEE-MUN,ARS,LEE,LEE,LEE,MUN,3,3-1-1,40578,156.25,159.0,2.741,2.789
ARS-LEE-LEE-LEE-NEW,ARS,LEE,LEE,LEE,NEW,3,3-1-1,41522,159.25,162.0,2.794,2.842
ARS-LEE-LEE-LEE-NFO,ARS,LEE,LEE,LEE,NFO,3,3-1-1,41611,159.75,163.0,2.803,2.86
ARS-LEE-LEE-LEE-SUN,ARS,LEE,LEE,LEE,SUN,3,3-1-1,41523,159.25,164.0,2.794,2.877
ARS-LEE-LEE-LEE-TOT,ARS,LEE,LEE,LEE,TOT,3,3-1-1,41725,160.25,163.0,2.811,2.86
ARS-LEE-LEE-LEE-WHU,ARS,LEE,LEE,LEE,WHU,3,3-1-1,41524,159.25,165.0,2.794,2.895
ARS-LEE-LEE-LEE-WOL,ARS,LEE,LEE,LEE,WOL,3,3-1-1,42071,165.75,168.0,2.908,2.947
ARS-LEE-LEE-LIV-LIV,ARS,LEE,LEE,LIV,LIV,3,2-2-1,28756,148.75,153.0,2.61,2.684
ARS-LEE-LEE-LIV-MCI,ARS,LEE,LEE,LIV,MCI,4,2-1-1-1,20709,146.75,152.0,2.575,2.667
ARS-LEE-LEE-LIV-MUN,ARS,LEE,LEE,LIV,MUN,4,2-1-1-1,18401,146.25,150.0,2.566,2.632
ARS-LEE-LEE-LIV-NEW,ARS,LEE,LEE,LIV,NEW,4,2-1-1-1,26957,148.25,152.0,2.601,2.667
ARS-LEE-LEE-LIV-NFO,ARS,LEE,LEE,LIV,NFO,4,2-1-1-1,26958,148.25,153.0,2.601,2.684
ARS-LEE-LEE-LIV-SUN,ARS,LEE,LEE,LIV,SUN,4,2-1-1-1,26959,148.25,154.0,2.601,2.702
ARS-LEE-LEE-LIV-TOT,ARS,LEE,LEE,LIV,TOT,4,2-1-1-1,30475,149.25,154.0,2.618,2.702
ARS-LEE-LEE-LIV-WHU,ARS,LEE,LEE,LIV,WHU,4,2-1-1-1,30476,149.25,156.0,2.618,2.737
ARS-LEE-LEE-LIV-WOL,ARS,LEE,LEE,LIV,WOL,4,2-1-1-1,39012,153.75,157.0,2.697,2.754
ARS-LEE-LEE-MCI-MCI,ARS,LEE,LEE,MCI,MCI,3,2-2-1,24993,147.75,152.0,2.592,2.667
ARS-LEE-LEE-MCI-MUN,ARS,LEE,LEE,MCI,MUN,4,2-1-1-1,9870,144.25,149.0,2.531,2.614
ARS-LEE-LEE-MCI-NEW,ARS,LEE,LEE,MCI,NEW,4,2-1-1-1,22908,147.25,151.0,2.583,2.649
ARS-LEE-LEE-MCI-NFO,ARS,LEE,LEE,MCI,NFO,4,2-1-1-1,22909,147.25,152.0,2.583,2.667
ARS-LEE-LEE-MCI-SUN,ARS,LEE,LEE,MCI,SUN,4,2-1-1-1,20710,146.75,153.0,2.575,2.684
ARS-LEE-LEE-MCI-TOT,ARS,LEE,LEE,MCI,TOT,4,2-1-1-1,30477,149.25,154.0,2.618,2.702
ARS-LEE-LEE-MCI-WHU,ARS,LEE,LEE,MCI,WHU,4,2-1-1-1,24994,147.75,155.0,2.592,2.719
ARS-LEE-LEE-MCI-WOL,ARS,LEE,LEE,MCI,WOL,4,2-1-1-1,37309,152.25,156.0,2.671,2.737
ARS-LEE-LEE-MUN-MUN,ARS,LEE,LEE,MUN,MUN,3,2-2-1,16077,145.75,149.0,2.557,2.614
ARS-LEE-LEE-MUN-NEW,ARS,LEE,LEE,MUN,NEW,4,2-1-1-1,22910,147.25,151.0,2.583,2.649
ARS-LEE-LEE-MUN-NFO,ARS,LEE,LEE,MUN,NFO,4,2-1-1-1,20711,146.75,151.0,2.575,2.649
ARS-LEE-LEE-MUN-SUN,ARS,LEE,LEE,MUN,SUN,4,2-1-1-1,20712,146.75,152.0,2.575,2.667
ARS-LEE-LEE-MUN-TOT,ARS,LEE,LEE,MUN,TOT,4,2-1-1-1,24995,147.75,152.0,2.592,2.667
ARS-LEE-LEE-MUN-WHU,ARS,LEE,LEE,MUN,WHU,4,2-1-1-1,24996,147.75,154.0,2.592,2.702
ARS-LEE-LEE-MUN-WOL,ARS,LEE,LEE,MUN,WOL,4,2-1-1-1,38545,153.25,156.0,2.689,2.737
ARS-LEE-LEE-NEW-NEW,ARS,LEE,LEE,NEW,NEW,3,2-2-1,36547,151.75,154.0,2.662,2.702
ARS-LEE-LEE-NEW-NFO,ARS,LEE,LEE,NEW,NFO,4,2-1-1-1,26960,148.25,153.0,2.601,2.684
ARS-LEE-LEE-NEW-SUN,ARS,LEE,LEE,NEW,SUN,4,2-1-1-1,26961,148.25,154.0,2.601,2.702
ARS-LEE-LEE-NEW-TOT,ARS,LEE,LEE,NEW,TOT,4,2-1-1-1,32037,149.75,154.0,2.627,2.702
ARS-LEE-LEE-NEW-WHU,ARS,LEE,LEE,NEW,WHU,4,2-1-1-1,32038,149.75,156.0,2.627,2.737
ARS-LEE-LEE-NEW-WOL,ARS,LEE,LEE,NEW,WOL,4,2-1-1-1,40579,156.25,159.0,2.741,2.789
ARS-LEE-LEE-NFO-NFO,ARS,LEE,LEE,NFO,NFO,3,2-2-1,33383,150.25,155.0,2.636,2.719
ARS-LEE-LEE-NFO-SUN,ARS,LEE,LEE,NFO,SUN,4,2-1-1-1,30478,149.25,155.0,2.618,2.719
ARS-LEE-LEE-NFO-TOT,ARS,LEE,LEE,NFO,TOT,4,2-1-1-1,34541,150.75,155.0,2.645,2.719
ARS-LEE-LEE-NFO-WHU,ARS,LEE,LEE,NFO,WHU,4,2-1-1-1,32039,149.75,157.0,2.627,2.754
ARS-LEE-LEE-NFO-WOL,ARS,LEE,LEE,NFO,WOL,4,2-1-1-1,39763,154.75,159.0,2.715,2.789
ARS-LEE-LEE-SUN-SUN,ARS,LEE,LEE,SUN,SUN,3,2-2-1,33384,150.25,157.0,2.636,2.754
ARS-LEE-LEE-SUN-TOT,ARS,LEE,LEE,SUN,TOT,4,2-1-1-1,33385,150.25,156.0,2.636,2.737
ARS-LEE-LEE-SUN-WHU,ARS,LEE,LEE,SUN,WHU,4,2-1-1-1,33386,150.25,158.0,2.636,2.772
ARS-LEE-LEE-SUN-WOL,ARS,LEE,LEE,SUN,WOL,4,2-1-1-1,39407,154.25,159.0,2.706,2.789
ARS-LEE-LEE-TOT-TOT,ARS,LEE,LEE,TOT,TOT,3,2-2-1,37964,152.75,157.0,2.68,2.754
ARS-LEE-LEE-TOT-WHU,ARS,LEE,LEE,TOT,WHU,4,2-1-1-1,34542,150.75,158.0,2.645,2.772
ARS-LEE-LEE-TOT-WOL,ARS,LEE,LEE,TOT,WOL,4,2-1-1-1,40059,155.25,159.0,2.724,2.789
ARS-LEE-LEE-WHU-WHU,ARS,LEE,LEE,WHU,WHU,3,2-2-1,36548,151.75,160.0,2.662,2.807
ARS-LEE-LEE-WHU-WOL,ARS,LEE,LEE,WHU,WOL,4,2-1-1-1,40060,155.25,161.0,2.724,2.825
ARS-LEE-LEE-WOL-WOL,ARS,LEE,LEE,WOL,WOL,3,2-2-1,42005,162.75,165.0,2.855,2.895
ARS-LEE-LIV-LIV-LIV,ARS,LEE,LIV,LIV,LIV,3,3-1-1,36549,151.75,154.0,2.662,2.702
ARS-LEE-LIV-LIV-MCI,ARS,LEE,LIV,LIV,MCI,4,2-1-1-1,11771,144.75,150.0,2.539,2.632
ARS-LEE-LIV-LIV-MUN,ARS,LEE,LIV,LIV,MUN,4,2-1-1-1,9871,144.25,148.0,2.531,2.596
ARS-LEE-LIV-LIV-NEW,ARS,LEE,LIV,LIV,NEW,4,2-1-1-1,13892,145.25,149.0,2.548,2.614
ARS-LEE-LIV-LIV-NFO,ARS,LEE,LIV,LIV,NFO,4,2-1-1-1,16078,145.75,149.0,2.557,2.614
ARS-LEE-LIV-LIV-SUN,ARS,LEE,LIV,LIV,SUN,4,2-1-1-1,24997,147.75,152.0,2.592,2.667
ARS-LEE-LIV-LIV-TOT,ARS,LEE,LIV,LIV,TOT,4,2-1-1-1,13893,145.25,150.0,2.548,2.632
ARS-LEE-LIV-LIV-WHU,ARS,LEE,LIV,LIV,WHU,4,2-1-1-1,32040,149.75,154.0,2.627,2.702
ARS-LEE-LIV-LIV-WOL,ARS,LEE,LIV,LIV,WOL,4,2-1-1-1,32041,149.75,154.0,2.627,2.702
ARS-LEE-LIV-MCI-MCI,ARS,LEE,LIV,MCI,MCI,4,2-1-1-1,9872,144.25,150.0,2.531,2.632
ARS-LEE-LIV-MCI-MUN,ARS,LEE,LIV,MCI,MUN,5,1-1-1-1-1,937,140.25,146.0,2.461,2.561
ARS-LEE-LIV-MCI-NEW,ARS,LEE,LIV,MCI,NEW,5,1-1-1-1-1,3849,142.25,147.0,2.496,2.579
ARS-LEE-LIV-MCI-NFO,ARS,LEE,LIV,MCI,NFO,5,1-1-1-1-1,5069,142.75,148.0,2.504,2.596
ARS-LEE-LIV-MCI-SUN,ARS,LEE,LIV,MCI,SUN,5,1-1-1-1-1,8117,143.75,150.0,2.522,2.632
ARS-LEE-LIV-MCI-TOT,ARS,LEE,LIV,MCI,TOT,5,1-1-1-1-1,9873,144.25,150.0,2.531,2.632
ARS-LEE-LIV-MCI-WHU,ARS,LEE,LIV,MCI,WHU,5,1-1-1-1-1,11772,144.75,152.0,2.539,2.667
ARS-LEE-LIV-MCI-WOL,ARS,LEE,LIV,MCI,WOL,5,1-1-1-1-1,22911,147.25,153.0,2.583,2.684
ARS-LEE-LIV-MUN-MUN,ARS,LEE,LIV,MUN,MUN,4,2-1-1-1,5070,142.75,146.0,2.504,2.561
ARS-LEE-LIV-MUN-NEW,ARS,LEE,LIV,MUN,NEW,5,1-1-1-1-1,6493,143.25,147.0,2.513,2.579
ARS-LEE-LIV-MUN-NFO,ARS,LEE,LIV,MUN,NFO,5,1-1-1-1-1,3850,142.25,146.0,2.496,2.561
ARS-LEE-LIV-MUN-SUN,ARS,LEE,LIV,MUN,SUN,5,1-1-1-1-1,3851,142.25,147.0,2.496,2.579
ARS-LEE-LIV-MUN-TOT,ARS,LEE,LIV,MUN,TOT,5,1-1-1-1-1,1409,140.75,146.0,2.469,2.561
ARS-LEE-LIV-MUN-WHU,ARS,LEE,LIV,MUN,WHU,5,1-1-1-1-1,11773,144.75,150.0,2.539,2.632
ARS-LEE-LIV-MUN-WOL,ARS,LEE,LIV,MUN,WOL,5,1-1-1-1-1,22912,147.25,151.0,2.583,2.649
ARS-LEE-LIV-NEW-NEW,ARS,LEE,LIV,NEW,NEW,4,2-1-1-1,20713,146.75,149.0,2.575,2.614
ARS-LEE-LIV-NEW-NFO,ARS,LEE,LIV,NEW,NFO,5,1-1-1-1-1,6494,143.25,147.0,2.513,2.579
ARS-LEE-LIV-NEW-SUN,ARS,LEE,LIV,NEW,SUN,5,1-1-1-1-1,5071,142.75,148.0,2.504,2.596
ARS-LEE-LIV-NEW-TOT,ARS,LEE,LIV,NEW,TOT,5,1-1-1-1-1,6495,143.25,148.0,2.513,2.596
ARS-LEE-LIV-NEW-WHU,ARS,LEE,LIV,NEW,WHU,5,1-1-1-1-1,16079,145.75,151.0,2.557,2.649
ARS-LEE-LIV-NEW-WOL,ARS,LEE,LIV,NEW,WOL,5,1-1-1-1-1,28757,148.75,152.0,2.61,2.667
ARS-LEE-LIV-NFO-NFO,ARS,LEE,LIV,NFO,NFO,4,2-1-1-1,13894,145.25,149.0,2.548,2.614
ARS-LEE-LIV-NFO-SUN,ARS,LEE,LIV,NFO,SUN,5,1-1-1-1-1,9874,144.25,149.0,2.531,2.614
ARS-LEE-LIV-NFO-TOT,ARS,LEE,LIV,NFO,TOT,5,1-1-1-1-1,6496,143.25,148.0,2.513,2.596
ARS-LEE-LIV-NFO-WHU,ARS,LEE,LIV,NFO,WHU,5,1-1-1-1-1,18402,146.25,152.0,2.566,2.667
ARS-LEE-LIV-NFO-WOL,ARS,LEE,LIV,NFO,WOL,5,1-1-1-1-1,24998,147.75,152.0,2.592,2.667
ARS-LEE-LIV-SUN-SUN,ARS,LEE,LIV,SUN,SUN,4,2-1-1-1,24999,147.75,153.0,2.592,2.684
ARS-LEE-LIV-SUN-TOT,ARS,LEE,LIV,SUN,TOT,5,1-1-1-1-1,9875,144.25,150.0,2.531,2.632
ARS-LEE-LIV-SUN-WHU,ARS,LEE,LIV,SUN,WHU,5,1-1-1-1-1,26962,148.25,154.0,2.601,2.702
ARS-LEE-LIV-SUN-WOL,ARS,LEE,LIV,SUN,WOL,5,1-1-1-1-1,28758,148.75,155.0,2.61,2.719
ARS-LEE-LIV-TOT-TOT,ARS,LEE,LIV,TOT,TOT,4,2-1-1-1,20714,146.75,152.0,2.575,2.667
ARS-LEE-LIV-TOT-WHU,ARS,LEE,LIV,TOT,WHU,5,1-1-1-1-1,13895,145.25,152.0,2.548,2.667
ARS-LEE-LIV-TOT-WOL,ARS,LEE,LIV,TOT,WOL,5,1-1-1-1-1,25000,147.75,153.0,2.592,2.684
ARS-LEE-LIV-WHU-WHU,ARS,LEE,LIV,WHU,WHU,4,2-1-1-1,35612,151.25,157.0,2.654,2.754
ARS-LEE-LIV-WHU-WOL,ARS,LEE,LIV,WHU,WOL,5,1-1-1-1-1,32042,149.75,156.0,2.627,2.737
ARS-LEE-LIV-WOL-WOL,ARS,LEE,LIV,WOL,WOL,4,2-1-1-1,40326,155.75,159.0,2.732,2.789
ARS-LEE-MCI-MCI-MCI,ARS,LEE,MCI,MCI,MCI,3,3-1-1,32043,149.75,153.0,2.627,2.684
ARS-LEE-MCI-MCI-MUN,ARS,LEE,MCI,MCI,MUN,4,2-1-1-1,938,140.25,147.0,2.461,2.579
ARS-LEE-MCI-MCI-NEW,ARS,LEE,MCI,MCI,NEW,4,2-1-1-1,5072,142.75,147.0,2.504,2.579
ARS-LEE-MCI-MCI-NFO,ARS,LEE,MCI,MCI,NFO,4,2-1-1-1,9876,144.25,149.0,2.531,2.614
ARS-LEE-MCI-MCI-SUN,ARS,LEE,MCI,MCI,SUN,4,2-1-1-1,18403,146.25,151.0,2.566,2.649
ARS-LEE-MCI-MCI-TOT,ARS,LEE,MCI,MCI,TOT,4,2-1-1-1,18404,146.25,150.0,2.566,2.632
ARS-LEE-MCI-MCI-WHU,ARS,LEE,MCI,MCI,WHU,4,2-1-1-1,18405,146.25,152.0,2.566,2.667
ARS-LEE-MCI-MCI-WOL,ARS,LEE,MCI,MCI,WOL,4,2-1-1-1,22913,147.25,153.0,2.583,2.684
ARS-LEE-MCI-MUN-MUN,ARS,LEE,MCI,MUN,MUN,4,2-1-1-1,360,139.25,145.0,2.443,2.544
ARS-LEE-MCI-MUN-NEW,ARS,LEE,MCI,MUN,NEW,5,1-1-1-1-1,1410,140.75,145.0,2.469,2.544
ARS-LEE-MCI-MUN-NFO,ARS,LEE,MCI,MUN,NFO,5,1-1-1-1-1,603,139.75,146.0,2.452,2.561
ARS-LEE-MCI-MUN-SUN,ARS,LEE,MCI,MUN,SUN,5,1-1-1-1-1,361,139.25,146.0,2.443,2.561
ARS-LEE-MCI-MUN-TOT,ARS,LEE,MCI,MUN,TOT,5,1-1-1-1-1,604,139.75,146.0,2.452,2.561
ARS-LEE-MCI-MUN-WHU,ARS,LEE,MCI,MUN,WHU,5,1-1-1-1-1,2075,141.25,149.0,2.478,2.614
ARS-LEE-MCI-MUN-WOL,ARS,LEE,MCI,MUN,WOL,5,1-1-1-1-1,13896,145.25,150.0,2.548,2.632
ARS-LEE-MCI-NEW-NEW,ARS,LEE,MCI,NEW,NEW,4,2-1-1-1,11774,144.75,147.0,2.539,2.579
ARS-LEE-MCI-NEW-NFO,ARS,LEE,MCI,NEW,NFO,5,1-1-1-1-1,2858,141.75,146.0,2.487,2.561
ARS-LEE-MCI-NEW-SUN,ARS,LEE,MCI,NEW,SUN,5,1-1-1-1-1,2859,141.75,147.0,2.487,2.579
ARS-LEE-MCI-NEW-TOT,ARS,LEE,MCI,NEW,TOT,5,1-1-1-1-1,5073,142.75,148.0,2.504,2.596
ARS-LEE-MCI-NEW-WHU,ARS,LEE,MCI,NEW,WHU,5,1-1-1-1-1,8118,143.75,150.0,2.522,2.632
ARS-LEE-MCI-NEW-WOL,ARS,LEE,MCI,NEW,WOL,5,1-1-1-1-1,25001,147.75,151.0,2.592,2.649
ARS-LEE-MCI-NFO-NFO,ARS,LEE,MCI,NFO,NFO,4,2-1-1-1,9877,144.25,149.0,2.531,2.614
ARS-LEE-MCI-NFO-SUN,ARS,LEE,MCI,NFO,SUN,5,1-1-1-1-1,5074,142.75,148.0,2.504,2.596
ARS-LEE-MCI-NFO-TOT,ARS,LEE,MCI,NFO,TOT,5,1-1-1-1-1,8119,143.75,148.0,2.522,2.596
ARS-LEE-MCI-NFO-WHU,ARS,LEE,MCI,NFO,WHU,5,1-1-1-1-1,9878,144.25,151.0,2.531,2.649
ARS-LEE-MCI-NFO-WOL,ARS,LEE,MCI,NFO,WOL,5,1-1-1-1-1,16080,145.75,151.0,2.557,2.649
ARS-LEE-MCI-SUN-SUN,ARS,LEE,MCI,SUN,SUN,4,2-1-1-1,20715,146.75,152.0,2.575,2.667
ARS-LEE-MCI-SUN-TOT,ARS,LEE,MCI,SUN,TOT,5,1-1-1-1-1,11775,144.75,150.0,2.539,2.632
ARS-LEE-MCI-SUN-WHU,ARS,LEE,MCI,SUN,WHU,5,1-1-1-1-1,18406,146.25,152.0,2.566,2.667
ARS-LEE-MCI-SUN-WOL,ARS,LEE,MCI,SUN,WOL,5,1-1-1-1-1,20716,146.75,154.0,2.575,2.702
ARS-LEE-MCI-TOT-TOT,ARS,LEE,MCI,TOT,TOT,4,2-1-1-1,26963,148.25,152.0,2.601,2.667
ARS-LEE-MCI-TOT-WHU,ARS,LEE,MCI,TOT,WHU,5,1-1-1-1-1,16081,145.75,152.0,2.557,2.667
ARS-LEE-MCI-TOT-WOL,ARS,LEE,MCI,TOT,WOL,5,1-1-1-1-1,20717,146.75,153.0,2.575,2.684
ARS-LEE-MCI-WHU-WHU,ARS,LEE,MCI,WHU,WHU,4,2-1-1-1,26964,148.25,155.0,2.601,2.719
ARS-LEE-MCI-WHU-WOL,ARS,LEE,MCI,WHU,WOL,5,1-1-1-1-1,25002,147.75,155.0,2.592,2.719
ARS-LEE-MCI-WOL-WOL,ARS,LEE,MCI,WOL,WOL,4,2-1-1-1,39013,153.75,158.0,2.697,2.772
ARS-LEE-MUN-MUN-MUN,ARS,LEE,MUN,MUN,MUN,3,3-1-1,20718,146.75,149.0,2.575,2.614
ARS-LEE-MUN-MUN-NEW,ARS,LEE,MUN,MUN,NEW,4,2-1-1-1,5075,142.75,146.0,2.504,2.561
ARS-LEE-MUN-MUN-NFO,ARS,LEE,MUN,MUN,NFO,4,2-1-1-1,8120,143.75,147.0,2.522,2.579
ARS-LEE-MUN-MUN-SUN,ARS,LEE,MUN,MUN,SUN,4,2-1-1-1,5076,142.75,147.0,2.504,2.579
ARS-LEE-MUN-MUN-TOT,ARS,LEE,MUN,MUN,TOT,4,2-1-1-1,1411,140.75,146.0,2.469,2.561
ARS-LEE-MUN-MUN-WHU,ARS,LEE,MUN,MUN,WHU,4,2-1-1-1,11776,144.75,150.0,2.539,2.632
ARS-LEE-MUN-MUN-WOL,ARS,LEE,MUN,MUN,WOL,4,2-1-1-1,20719,146.75,150.0,2.575,2.632
ARS-LEE-MUN-NEW-NEW,ARS,LEE,MUN,NEW,NEW,4,2-1-1-1,16082,145.75,148.0,2.557,2.596
ARS-LEE-MUN-NEW-NFO,ARS,LEE,MUN,NEW,NFO,5,1-1-1-1-1,3852,142.25,146.0,2.496,2.561
ARS-LEE-MUN-NEW-SUN,ARS,LEE,MUN,NEW,SUN,5,1-1-1-1-1,2860,141.75,147.0,2.487,2.579
ARS-LEE-MUN-NEW-TOT,ARS,LEE,MUN,NEW,TOT,5,1-1-1-1-1,3853,142.25,147.0,2.496,2.579
ARS-LEE-MUN-NEW-WHU,ARS,LEE,MUN,NEW,WHU,5,1-1-1-1-1,9879,144.25,150.0,2.531,2.632
ARS-LEE-MUN-NEW-WOL,ARS,LEE,MUN,NEW,WOL,5,1-1-1-1-1,25003,147.75,151.0,2.592,2.649
ARS-LEE-MUN-NFO-NFO,ARS,LEE,MUN,NFO,NFO,4,2-1-1-1,11777,144.75,149.0,2.539,2.614
ARS-LEE-MUN-NFO-SUN,ARS,LEE,MUN,NFO,SUN,5,1-1-1-1-1,2861,141.75,147.0,2.487,2.579
ARS-LEE-MUN-NFO-TOT,ARS,LEE,MUN,NFO,TOT,5,1-1-1-1-1,1412,140.75,146.0,2.469,2.561
ARS-LEE-MUN-NFO-WHU,ARS,LEE,MUN,NFO,WHU,5,1-1-1-1-1,8121,143.75,150.0,2.522,2.632
ARS-LEE-MUN-NFO-WOL,ARS,LEE,MUN,NFO,WOL,5,1-1-1-1-1,22914,147.25,151.0,2.583,2.649
ARS-LEE-MUN-SUN-SUN,ARS,LEE,MUN,SUN,SUN,4,2-1-1-1,9880,144.25,150.0,2.531,2.632
ARS-LEE-MUN-SUN-TOT,ARS,LEE,MUN,SUN,TOT,5,1-1-1-1-1,2076,141.25,148.0,2.478,2.596
ARS-LEE-MUN-SUN-WHU,ARS,LEE,MUN,SUN,WHU,5,1-1-1-1-1,13897,145.25,152.0,2.548,2.667
ARS-LEE-MUN-SUN-WOL,ARS,LEE,MUN,SUN,WOL,5,1-1-1-1-1,25004,147.75,153.0,2.592,2.684
ARS-LEE-MUN-TOT-TOT,ARS,LEE,MUN,TOT,TOT,4,2-1-1-1,8122,143.75,150.0,2.522,2.632
ARS-LEE-MUN-TOT-WHU,ARS,LEE,MUN,TOT,WHU,5,1-1-1-1-1,5077,142.75,151.0,2.504,2.649
ARS-LEE-MUN-TOT-WOL,ARS,LEE,MUN,TOT,WOL,5,1-1-1-1-1,20720,146.75,151.0,2.575,2.649
ARS-LEE-MUN-WHU-WHU,ARS,LEE,MUN,WHU,WHU,4,2-1-1-1,25005,147.75,155.0,2.592,2.719
ARS-LEE-MUN-WHU-WOL,ARS,LEE,MUN,WHU,WOL,5,1-1-1-1-1,28759,148.75,155.0,2.61,2.719
ARS-LEE-MUN-WOL-WOL,ARS,LEE,MUN,WOL,WOL,4,2-1-1-1,39408,154.25,157.0,2.706,2.754
ARS-LEE-NEW-NEW-NEW,ARS,LEE,NEW,NEW,NEW,3,3-1-1,38546,153.25,154.0,2.689,2.702
ARS-LEE-NEW-NEW-NFO,ARS,LEE,NEW,NEW,NFO,4,2-1-1-1,20721,146.75,150.0,2.575,2.632
ARS-LEE-NEW-NEW-SUN,ARS,LEE,NEW,NEW,SUN,4,2-1-1-1,13898,145.25,149.0,2.548,2.614
ARS-LEE-NEW-NEW-TOT,ARS,LEE,NEW,NEW,TOT,4,2-1-1-1,18407,146.25,150.0,2.566,2.632
ARS-LEE-NEW-NEW-WHU,ARS,LEE,NEW,NEW,WHU,4,2-1-1-1,26965,148.25,152.0,2.601,2.667
ARS-LEE-NEW-NEW-WOL,ARS,LEE,NEW,NEW,WOL,4,2-1-1-1,38547,153.25,155.0,2.689,2.719
ARS-LEE-NEW-NFO-NFO,ARS,LEE,NEW,NFO,NFO,4,2-1-1-1,11778,144.75,150.0,2.539,2.632
ARS-LEE-NEW-NFO-SUN,ARS,LEE,NEW,NFO,SUN,5,1-1-1-1-1,5078,142.75,148.0,2.504,2.596
ARS-LEE-NEW-NFO-TOT,ARS,LEE,NEW,NFO,TOT,5,1-1-1-1-1,8123,143.75,149.0,2.522,2.614
ARS-LEE-NEW-NFO-WHU,ARS,LEE,NEW,NFO,WHU,5,1-1-1-1-1,13899,145.25,151.0,2.548,2.649
ARS-LEE-NEW-NFO-WOL,ARS,LEE,NEW,NFO,WOL,5,1-1-1-1-1,28760,148.75,153.0,2.61,2.684
ARS-LEE-NEW-SUN-SUN,ARS,LEE,NEW,SUN,SUN,4,2-1-1-1,8124,143.75,150.0,2.522,2.632
ARS-LEE-NEW-SUN-TOT,ARS,LEE,NEW,SUN,TOT,5,1-1-1-1-1,6497,143.25,149.0,2.513,2.614
ARS-LEE-NEW-SUN-WHU,ARS,LEE,NEW,SUN,WHU,5,1-1-1-1-1,13900,145.25,152.0,2.548,2.667
ARS-LEE-NEW-SUN-WOL,ARS,LEE,NEW,SUN,WOL,5,1-1-1-1-1,28761,148.75,154.0,2.61,2.702
ARS-LEE-NEW-TOT-TOT,ARS,LEE,NEW,TOT,TOT,4,2-1-1-1,18408,146.25,152.0,2.566,2.667
ARS-LEE-NEW-TOT-WHU,ARS,LEE,NEW,TOT,WHU,5,1-1-1-1-1,13901,145.25,152.0,2.548,2.667
ARS-LEE-NEW-TOT-WOL,ARS,LEE,NEW,TOT,WOL,5,1-1-1-1-1,28762,148.75,153.0,2.61,2.684
ARS-LEE-NEW-WHU-WHU,ARS,LEE,NEW,WHU,WHU,4,2-1-1-1,26966,148.25,155.0,2.601,2.719
ARS-LEE-NEW-WHU-WOL,ARS,LEE,NEW,WHU,WOL,5,1-1-1-1-1,33387,150.25,156.0,2.636,2.737
ARS-LEE-NEW-WOL-WOL,ARS,LEE,NEW,WOL,WOL,4,2-1-1-1,41148,157.75,160.0,2.768,2.807
ARS-LEE-NFO-NFO-NFO,ARS,LEE,NFO,NFO,NFO,3,3-1-1,35613,151.25,155.0,2.654,2.719
ARS-LEE-NFO-NFO-SUN,ARS,LEE,NFO,NFO,SUN,4,2-1-1-1,16083,145.75,150.0,2.557,2.632
ARS-LEE-NFO-NFO-TOT,ARS,LEE,NFO,NFO,TOT,4,2-1-1-1,18409,146.25,150.0,2.566,2.632
ARS-LEE-NFO-NFO-WHU,ARS,LEE,NFO,NFO,WHU,4,2-1-1-1,22915,147.25,153.0,2.583,2.684
ARS-LEE-NFO-NFO-WOL,ARS,LEE,NFO,NFO,WOL,4,2-1-1-1,30479,149.25,155.0,2.618,2.719
ARS-LEE-NFO-SUN-SUN,ARS,LEE,NFO,SUN,SUN,4,2-1-1-1,18410,146.25,151.0,2.566,2.649
