horizon,strategy,type,pairing,gkp1,club1,price1,gkp2,club2,price2,total_price,num_gws,tot_rot_xp,rot_xp_per_gw,oc_score,dcs,s_risk,rot_avg_fdr,no_diff_pct,all_easy_pct,fdr_corr,foi,expected_cs
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Sels (NFO),Leno,FUL,4.5,Sels,NFO,5.0,9.5,3,23.63,7.88,7.584,76.93,42.33,3.0,33.3,0.0,-0.866,0.546,1.02
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Sels (NFO),Leno,FUL,4.5,Sels,NFO,5.0,9.5,16,96.49,6.03,5.736,78.52,79.03,2.5,93.8,56.2,-0.1758,0.5175,5.16
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Sels (NFO),Leno,FUL,4.5,Sels,NFO,5.0,9.5,19,114.8,6.04,5.748,78.84,79.34,2.53,94.7,52.6,-0.2332,0.522,6.02
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Sels (NFO),Leno,FUL,4.5,Sels,NFO,5.0,9.5,38,228.97,6.03,5.731,78.06,78.11,2.55,94.7,50.0,-0.1522,0.5243,11.83
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Roefs (SUN),Leno,FUL,4.5,Roefs,SUN,5.0,9.5,3,23.87,7.96,7.662,78.17,45.42,2.75,33.3,33.3,-0.5,0.4858,1.27
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Roefs (SUN),Leno,FUL,4.5,Roefs,SUN,5.0,9.5,16,95.18,5.95,5.654,68.54,57.61,2.81,75.0,43.8,0.4582,0.5367,4.52
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Roefs (SUN),Leno,FUL,4.5,Roefs,SUN,5.0,9.5,19,113.72,5.99,5.691,71.02,62.22,2.74,78.9,47.4,0.3409,0.5287,5.62
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Roefs (SUN),Leno,FUL,4.5,Roefs,SUN,5.0,9.5,38,227.43,5.99,5.691,72.82,66.75,2.68,84.2,47.4,0.2527,0.5298,11.54
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Kinsky (TOT),Leno,FUL,4.5,Kinsky,TOT,4.5,9.0,3,22.06,7.35,7.207,72.83,32.08,3.0,33.3,33.3,0.5,0.5626,0.91
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Kinsky (TOT),Leno,FUL,4.5,Kinsky,TOT,4.5,9.0,16,94.09,5.88,5.733,80.71,84.65,2.44,100.0,56.2,-0.314,0.5507,5.05
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Kinsky (TOT),Leno,FUL,4.5,Kinsky,TOT,4.5,9.0,19,110.83,5.83,5.686,79.48,83.61,2.47,100.0,52.6,-0.2879,0.5526,5.79
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Kinsky (TOT),Leno,FUL,4.5,Kinsky,TOT,4.5,9.0,38,221.56,5.83,5.683,78.24,80.59,2.53,97.4,50.0,-0.2254,0.5556,11.51
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Tzolakis (HUL),Leno,FUL,4.5,Tzolakis,HUL,4.5,9.0,3,21.58,7.19,7.045,69.4,23.5,3.25,33.3,33.3,0.866,0.565,0.99
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Tzolakis (HUL),Leno,FUL,4.5,Tzolakis,HUL,4.5,9.0,16,92.54,5.78,5.637,77.16,79.91,2.56,93.8,50.0,-0.4878,0.5397,5.15
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Tzolakis (HUL),Leno,FUL,4.5,Tzolakis,HUL,4.5,9.0,19,109.32,5.75,5.607,74.81,75.32,2.63,89.5,47.4,-0.3756,0.5437,5.97
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Tzolakis (HUL),Leno,FUL,4.5,Tzolakis,HUL,4.5,9.0,38,217.56,5.73,5.578,72.33,70.33,2.68,86.8,44.7,-0.0503,0.5416,11.71
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Horníček (NEW),Leno,FUL,4.5,Horníček,NEW,5.0,9.5,3,21.38,7.13,6.832,66.67,16.67,3.5,33.3,0.0,1.0,0.614,0.83
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Horníček (NEW),Leno,FUL,4.5,Horníček,NEW,5.0,9.5,16,90.71,5.67,5.375,70.91,75.51,2.56,93.8,50.0,0.0983,0.5454,4.6
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Horníček (NEW),Leno,FUL,4.5,Horníček,NEW,5.0,9.5,19,107.2,5.64,5.348,68.24,69.99,2.68,89.5,42.1,0.1706,0.5562,5.29
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Horníček (NEW),Leno,FUL,4.5,Horníček,NEW,5.0,9.5,38,214.81,5.65,5.358,68.65,70.55,2.66,89.5,47.4,0.178,0.5524,10.79
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Donnarumma (MCI),Scherpen,IPS,4.5,Donnarumma,MCI,5.5,10.0,3,25.45,8.48,8.042,80.5,51.25,2.5,33.3,33.3,-0.5,0.3969,1.82
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Donnarumma (MCI),Scherpen,IPS,4.5,Donnarumma,MCI,5.5,10.0,16,103.47,6.47,6.025,84.64,81.95,2.5,100.0,50.0,-0.1486,0.4102,7.05
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Donnarumma (MCI),Scherpen,IPS,4.5,Donnarumma,MCI,5.5,10.0,19,123.03,6.48,6.034,85.15,82.86,2.47,100.0,52.6,-0.1884,0.4081,8.47
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Donnarumma (MCI),Scherpen,IPS,4.5,Donnarumma,MCI,5.5,10.0,38,245.25,6.45,6.012,83.19,78.88,2.58,97.4,44.7,-0.1607,0.415,16.71
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Trafford (LEE),Scherpen,IPS,4.5,Trafford,LEE,5.0,9.5,3,23.09,7.7,7.402,76.67,41.67,2.75,33.3,0.0,0.0,0.586,1.09
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Trafford (LEE),Scherpen,IPS,4.5,Trafford,LEE,5.0,9.5,16,94.01,5.88,5.581,76.19,79.86,2.5,93.8,56.2,-0.2872,0.5594,4.55
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Trafford (LEE),Scherpen,IPS,4.5,Trafford,LEE,5.0,9.5,19,111.37,5.86,5.567,75.85,79.59,2.53,94.7,52.6,-0.2672,0.5636,5.41
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Trafford (LEE),Scherpen,IPS,4.5,Trafford,LEE,5.0,9.5,38,222.69,5.86,5.566,75.25,78.17,2.58,94.7,47.4,-0.2414,0.563,10.73
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,3,24.36,8.12,7.826,79.83,49.58,2.25,33.3,33.3,0.5,0.4643,1.58
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,16,92.6,5.79,5.493,74.53,79.49,2.62,100.0,37.5,-0.2094,0.5238,4.98
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,19,111.07,5.85,5.551,75.82,80.19,2.58,100.0,42.1,-0.1601,0.5144,6.16
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,38,222.59,5.86,5.563,76.37,81.06,2.55,100.0,44.7,-0.1939,0.5097,12.74
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,3,22.47,7.49,7.195,77.33,43.33,3.0,33.3,0.0,-1.0,0.5939,0.95
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,16,89.14,5.57,5.277,67.48,71.12,2.69,93.8,37.5,0.2949,0.5491,4.72
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,19,105.93,5.58,5.281,68.18,72.71,2.68,94.7,36.8,0.1594,0.5562,5.53
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,38,213.22,5.61,5.317,68.27,71.4,2.66,89.5,44.7,0.0644,0.5556,11.14
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,3,24.2,8.07,7.774,74.07,35.17,2.75,33.3,33.3,0.866,0.5534,1.26
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,16,95.31,5.96,5.662,75.87,75.59,2.56,93.8,50.0,0.0879,0.5266,4.82
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,19,113.62,5.98,5.685,74.38,70.87,2.63,89.5,47.4,0.2179,0.5309,5.67
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,38,226.86,5.97,5.676,72.09,65.56,2.71,84.2,44.7,0.329,0.5372,11.17
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,3,24.44,8.15,7.852,79.83,49.58,2.25,33.3,33.3,0.5,0.485,1.5
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,16,94.28,5.89,5.598,73.92,73.44,2.69,93.8,37.5,-0.0148,0.5406,4.26
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,19,112.83,5.94,5.644,75.4,75.18,2.63,94.7,42.1,-0.0069,0.5319,5.36
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,38,225.07,5.92,5.628,75.43,75.92,2.66,97.4,36.8,-0.0121,0.5379,10.63
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,3,22.56,7.52,7.372,80.5,51.25,2.5,33.3,33.3,-0.5,0.55,1.21
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,16,91.97,5.75,5.601,73.47,72.21,2.69,93.8,43.8,0.1498,0.5613,4.24
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,19,108.96,5.73,5.588,74.21,74.63,2.63,94.7,47.4,0.0673,0.5595,5.23
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,38,217.37,5.72,5.573,74.77,76.65,2.61,94.7,47.4,-0.1202,0.5652,10.55
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Tzolakis (HUL),Scherpen,IPS,4.5,Tzolakis,HUL,4.5,9.0,3,22.01,7.34,7.19,79.26,48.16,2.75,33.3,33.3,-0.866,0.5454,1.12
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Tzolakis (HUL),Scherpen,IPS,4.5,Tzolakis,HUL,4.5,9.0,16,87.52,5.47,5.323,71.03,78.03,2.62,100.0,37.5,-0.0148,0.5521,4.83
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Tzolakis (HUL),Scherpen,IPS,4.5,Tzolakis,HUL,4.5,9.0,19,104.74,5.51,5.365,72.6,80.14,2.58,100.0,42.1,-0.1529,0.551,5.79
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Tzolakis (HUL),Scherpen,IPS,4.5,Tzolakis,HUL,4.5,9.0,38,209.48,5.51,5.365,71.0,76.13,2.63,94.7,42.1,-0.1337,0.5501,11.59
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Horníček (NEW),Scherpen,IPS,4.5,Horníček,NEW,5.0,9.5,3,21.13,7.04,6.75,77.33,43.33,3.0,33.3,0.0,-1.0,0.5994,0.86
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Horníček (NEW),Scherpen,IPS,4.5,Horníček,NEW,5.0,9.5,16,84.9,5.31,5.012,62.94,71.12,2.69,93.8,37.5,0.2949,0.5546,4.63
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Horníček (NEW),Scherpen,IPS,4.5,Horníček,NEW,5.0,9.5,19,101.15,5.32,5.029,63.87,72.71,2.68,94.7,36.8,0.1594,0.5616,5.35
full_season,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Horníček (NEW),Scherpen,IPS,4.5,Horníček,NEW,5.0,9.5,38,202.77,5.34,5.042,63.56,71.4,2.66,89.5,44.7,0.0644,0.5611,11.04
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,3,25.13,8.38,7.934,80.5,51.25,2.5,33.3,33.3,-0.5,0.3818,1.64
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,16,103.52,6.47,6.029,79.92,69.99,2.62,87.5,50.0,0.2229,0.4294,7.1
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,19,123.08,6.48,6.036,80.92,72.17,2.58,89.5,52.6,0.2074,0.4218,8.52
full_season,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,38,245.3,6.46,6.014,81.19,73.82,2.61,92.1,47.4,0.0811,0.4285,16.75
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Tzolakis (HUL),Donnarumma,MCI,5.5,Tzolakis,HUL,4.5,10.0,3,24.35,8.12,7.676,76.67,41.67,2.75,33.3,33.3,0.0,0.3835,1.58
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Tzolakis (HUL),Donnarumma,MCI,5.5,Tzolakis,HUL,4.5,10.0,16,103.47,6.47,6.025,81.55,74.22,2.62,93.8,43.8,0.0758,0.4214,7.05
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Tzolakis (HUL),Donnarumma,MCI,5.5,Tzolakis,HUL,4.5,10.0,19,123.03,6.48,6.034,82.32,75.77,2.58,94.7,47.4,0.0786,0.4154,8.47
full_season,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Tzolakis (HUL),Donnarumma,MCI,5.5,Tzolakis,HUL,4.5,10.0,38,245.25,6.45,6.012,81.93,75.71,2.61,94.7,44.7,0.0043,0.4164,16.71
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,3,24.2,8.07,7.624,79.0,47.5,2.5,33.3,33.3,0.0,0.4669,1.41
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,16,93.74,5.86,5.417,70.33,72.23,2.75,93.8,31.2,-0.0478,0.5481,4.39
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,19,112.21,5.91,5.464,71.84,73.99,2.68,94.7,36.8,-0.0117,0.5353,5.58
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,38,226.24,5.95,5.512,73.61,76.36,2.58,94.7,47.4,0.0,0.5243,11.96
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,3,22.88,7.63,7.185,72.0,30.0,3.25,33.3,0.0,0.0,0.6072,0.84
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,16,93.51,5.84,5.403,67.5,65.78,2.69,81.2,50.0,0.1744,0.5702,4.21
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,19,110.7,5.83,5.385,67.39,66.28,2.74,84.2,42.1,0.1515,0.576,4.9
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,38,222.12,5.85,5.404,68.13,67.31,2.68,84.2,47.4,0.178,0.5705,10.26
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,3,24.04,8.01,7.571,76.67,41.67,2.75,33.3,0.0,0.0,0.5507,1.09
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,16,96.83,6.05,5.61,74.23,73.71,2.56,87.5,56.2,-0.078,0.547,5.1
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,19,115.14,6.06,5.618,74.59,74.26,2.58,89.5,52.6,-0.071,0.5476,5.95
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,38,229.8,6.05,5.606,74.46,74.47,2.61,92.1,47.4,-0.0058,0.5481,11.68
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,3,24.27,8.09,7.65,79.0,47.5,2.5,33.3,33.3,0.0,0.4879,1.33
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,16,96.67,6.04,5.6,74.16,73.94,2.56,87.5,56.2,-0.1093,0.5603,5.02
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,19,115.22,6.06,5.623,75.16,75.51,2.53,89.5,57.9,-0.0737,0.5489,6.12
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,38,229.49,6.04,5.598,74.69,75.39,2.58,92.1,50.0,-0.0462,0.5499,11.74
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,3,22.77,7.59,7.294,76.67,41.67,2.75,33.3,33.3,0.0,0.5617,0.91
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,16,94.61,5.91,5.619,76.84,79.86,2.5,93.8,56.2,-0.2872,0.5805,4.8
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,19,111.81,5.88,5.59,76.23,79.56,2.53,94.7,52.6,-0.263,0.5775,5.48
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,38,223.8,5.89,5.595,76.06,78.94,2.55,94.7,50.0,-0.262,0.5787,10.84
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Tzolakis (HUL),Trafford,LEE,5.0,Tzolakis,HUL,4.5,9.5,3,22.12,7.37,7.08,74.33,35.83,3.0,33.3,33.3,0.0,0.5621,1.02
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Tzolakis (HUL),Trafford,LEE,5.0,Tzolakis,HUL,4.5,9.5,16,93.48,5.84,5.548,74.14,76.14,2.62,93.8,43.8,-0.1792,0.5732,4.18
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Tzolakis (HUL),Trafford,LEE,5.0,Tzolakis,HUL,4.5,9.5,19,110.81,5.83,5.538,74.03,76.33,2.63,94.7,42.1,-0.1597,0.5715,5.04
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Tzolakis (HUL),Trafford,LEE,5.0,Tzolakis,HUL,4.5,9.5,38,222.11,5.84,5.551,75.65,79.81,2.55,97.4,47.4,-0.2032,0.5635,10.53
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Horníček (NEW),Trafford,LEE,5.0,Horníček,NEW,5.0,10.0,3,22.08,7.36,6.92,72.0,30.0,3.25,33.3,0.0,0.0,0.6127,0.83
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Horníček (NEW),Trafford,LEE,5.0,Horníček,NEW,5.0,10.0,16,93.06,5.82,5.374,67.02,65.78,2.69,81.2,50.0,0.1744,0.5758,3.75
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Horníček (NEW),Trafford,LEE,5.0,Horníček,NEW,5.0,10.0,19,110.25,5.8,5.361,66.99,66.28,2.74,84.2,42.1,0.1515,0.5817,4.44
full_season,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Horníček (NEW),Trafford,LEE,5.0,Horníček,NEW,5.0,10.0,38,220.71,5.81,5.367,67.49,67.31,2.68,84.2,47.4,0.178,0.5761,9.07
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,3,24.15,8.05,7.609,78.17,45.42,2.75,33.3,33.3,-0.5,0.4755,1.33
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,16,91.78,5.74,5.294,67.35,70.05,2.75,93.8,31.2,0.2434,0.5334,4.81
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,19,110.25,5.8,5.361,69.74,73.19,2.68,94.7,36.8,0.0957,0.5243,6.0
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,38,222.49,5.85,5.413,72.5,77.83,2.55,94.7,50.0,-0.1137,0.5138,12.82
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,3,24.9,8.3,7.86,81.33,53.33,2.25,33.3,33.3,0.0,0.4335,1.57
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,16,96.01,6.0,5.559,72.55,71.7,2.69,93.8,37.5,0.2177,0.5134,4.78
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,19,114.63,6.03,5.592,73.96,73.82,2.63,94.7,42.1,0.1745,0.5008,5.94
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,38,229.77,6.05,5.605,74.87,75.52,2.58,94.7,47.4,0.1114,0.4969,12.23
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,3,24.95,8.32,7.875,78.33,45.83,2.25,33.3,33.3,1.0,0.3882,1.57
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,16,96.15,6.01,5.568,71.68,69.16,2.75,87.5,37.5,-0.0549,0.5239,5.03
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,19,114.74,6.04,5.597,72.57,70.13,2.68,89.5,42.1,0.1522,0.5025,6.19
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,38,228.72,6.02,5.577,71.65,68.67,2.71,89.5,42.1,0.2654,0.5002,12.11
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,3,24.04,8.01,7.719,77.5,43.75,2.5,33.3,33.3,0.5,0.4437,1.41
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,16,93.74,5.86,5.564,73.06,72.75,2.69,93.8,37.5,0.0778,0.5456,5.01
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,19,112.21,5.91,5.611,74.33,73.92,2.63,94.7,42.1,0.1616,0.5295,6.19
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,38,225.77,5.94,5.647,76.39,77.53,2.55,94.7,50.0,-0.0743,0.5247,12.8
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Tzolakis (HUL),Lammens,MUN,5.0,Tzolakis,HUL,4.5,9.5,3,23.27,7.76,7.461,76.67,41.67,2.75,33.3,33.3,0.0,0.4425,1.34
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Tzolakis (HUL),Lammens,MUN,5.0,Tzolakis,HUL,4.5,9.5,16,91.64,5.73,5.433,66.45,61.86,2.94,87.5,25.0,0.3356,0.5378,4.77
