num_unique_clubs,allocation_pattern,clubs,club1,club2,club3,club4,club5,gw1_avg_fdr,gw1_max_fdr,gw2_avg_fdr,gw3_avg_fdr,gw2_3_rot_fdr,effective_avg_fdr,avg_fdr_corr
4,2+1+1+1,ARS-ARS-BHA-CHE-NFO,ARS,ARS,BHA,CHE,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.1301
4,2+1+1+1,AVL-CHE-IPS-IPS-NFO,AVL,CHE,IPS,IPS,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.1301
4,2+1+1+1,BHA-CHE-IPS-IPS-NFO,BHA,CHE,IPS,IPS,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.1301
4,2+1+1+1,ARS-ARS-AVL-BRE-IPS,ARS,ARS,AVL,BRE,IPS,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-ARS-AVL-IPS-LIV,ARS,ARS,AVL,IPS,LIV,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-ARS-AVL-IPS-MCI,ARS,ARS,AVL,IPS,MCI,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-ARS-BRE-BHA-IPS,ARS,ARS,BRE,BHA,IPS,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-ARS-BHA-IPS-LIV,ARS,ARS,BHA,IPS,LIV,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-ARS-BHA-IPS-MCI,ARS,ARS,BHA,IPS,MCI,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-ARS-EVE-NFO-TOT,ARS,ARS,EVE,NFO,TOT,2.4,3.0,3.0,3.33,3.17,2.8182,0.1366
4,2+1+1+1,ARS-AVL-BRE-IPS-IPS,ARS,AVL,BRE,IPS,IPS,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-AVL-IPS-IPS-LIV,ARS,AVL,IPS,IPS,LIV,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-AVL-IPS-IPS-MCI,ARS,AVL,IPS,IPS,MCI,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-BRE-BHA-IPS-IPS,ARS,BRE,BHA,IPS,IPS,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-BHA-IPS-IPS-LIV,ARS,BHA,IPS,IPS,LIV,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,ARS-BHA-IPS-IPS-MCI,ARS,BHA,IPS,IPS,MCI,2.4,3.0,3.67,2.67,3.17,2.8182,0.1366
4,2+1+1+1,EVE-IPS-IPS-NFO-TOT,EVE,IPS,IPS,NFO,TOT,2.4,3.0,3.0,3.33,3.17,2.8182,0.1366
5,1+1+1+1+1,ARS-BRE-EVE-IPS-NFO,ARS,BRE,EVE,IPS,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.1732
5,1+1+1+1+1,ARS-CRY-IPS-NFO-TOT,ARS,CRY,IPS,NFO,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,0.1732
5,1+1+1+1+1,ARS-EVE-IPS-LIV-NFO,ARS,EVE,IPS,LIV,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.1732
5,1+1+1+1+1,ARS-EVE-IPS-MCI-NFO,ARS,EVE,IPS,MCI,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.1732
4,2+1+1+1,ARS-ARS-CHE-IPS-TOT,ARS,ARS,CHE,IPS,TOT,2.4,3.0,2.67,3.67,3.17,2.8182,0.1823
4,2+1+1+1,ARS-CHE-IPS-IPS-TOT,ARS,CHE,IPS,IPS,TOT,2.4,3.0,2.67,3.67,3.17,2.8182,0.1823
3,2+2+1,ARS-ARS-CHE-CHE-NFO,ARS,ARS,CHE,CHE,NFO,2.4,3.0,2.67,3.67,3.17,2.8182,0.1833
3,2+2+1,CHE-CHE-IPS-IPS-NFO,CHE,CHE,IPS,IPS,NFO,2.4,3.0,2.67,3.67,3.17,2.8182,0.1833
3,2+2+1,ARS-ARS-CRY-CRY-MUN,ARS,ARS,CRY,CRY,MUN,2.4,3.0,3.33,3.0,3.17,2.8182,0.2
3,2+2+1,ARS-ARS-CRY-CRY-SUN,ARS,ARS,CRY,CRY,SUN,2.4,3.0,3.33,3.0,3.17,2.8182,0.2
3,2+2+1,CRY-CRY-IPS-IPS-MUN,CRY,CRY,IPS,IPS,MUN,2.4,3.0,3.33,3.0,3.17,2.8182,0.2
5,1+1+1+1+1,ARS-AVL-CHE-IPS-NFO,ARS,AVL,CHE,IPS,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.2301
5,1+1+1+1+1,ARS-BHA-CHE-IPS-NFO,ARS,BHA,CHE,IPS,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.2301
4,2+1+1+1,ARS-AVL-EVE-NFO-NFO,ARS,AVL,EVE,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.2366
4,2+1+1+1,ARS-BHA-EVE-NFO-NFO,ARS,BHA,EVE,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.2366
5,1+1+1+1+1,ARS-EVE-IPS-NFO-TOT,ARS,EVE,IPS,NFO,TOT,2.4,3.0,3.0,3.33,3.17,2.8182,0.2366
4,2+1+1+1,AVL-EVE-IPS-NFO-NFO,AVL,EVE,IPS,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.2366
4,2+1+1+1,BHA-EVE-IPS-NFO-NFO,BHA,EVE,IPS,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.2366
3,2+2+1,CRY-CRY-MUN-NFO-NFO,CRY,CRY,MUN,NFO,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.2464
3,2+2+1,CRY-CRY-NFO-NFO-SUN,CRY,CRY,NFO,NFO,SUN,2.4,3.0,3.33,3.0,3.17,2.8182,0.2464
4,2+1+1+1,ARS-CHE-EVE-NFO-NFO,ARS,CHE,EVE,NFO,NFO,2.4,3.0,3.0,3.33,3.17,2.8182,0.2711
4,2+1+1+1,CHE-EVE-IPS-NFO-NFO,CHE,EVE,IPS,NFO,NFO,2.4,3.0,3.0,3.33,3.17,2.8182,0.2711
3,2+2+1,ARS-ARS-AVL-AVL-NFO,ARS,ARS,AVL,AVL,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.2732
3,2+2+1,ARS-ARS-BHA-BHA-NFO,ARS,ARS,BHA,BHA,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.2732
3,2+2+1,AVL-AVL-IPS-IPS-NFO,AVL,AVL,IPS,IPS,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.2732
3,2+2+1,BHA-BHA-IPS-IPS-NFO,BHA,BHA,IPS,IPS,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.2732
4,2+1+1+1,ARS-CHE-CRY-NFO-NFO,ARS,CHE,CRY,NFO,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.2743
4,2+1+1+1,CHE-CRY-IPS-NFO-NFO,CHE,CRY,IPS,NFO,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.2743
4,2+1+1+1,ARS-CHE-CHE-IPS-NFO,ARS,CHE,CHE,IPS,NFO,2.4,3.0,2.67,3.67,3.17,2.8182,0.2833
4,2+1+1+1,ARS-CRY-CRY-IPS-MUN,ARS,CRY,CRY,IPS,MUN,2.4,3.0,3.33,3.0,3.17,2.8182,0.3
2,3+2,AVL-AVL-NFO-NFO-NFO,AVL,AVL,NFO,NFO,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.3
2,3+2,BHA-BHA-NFO-NFO-NFO,BHA,BHA,NFO,NFO,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.3
4,2+1+1+1,ARS-ARS-BRE-CRY-NFO,ARS,ARS,BRE,CRY,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
4,2+1+1+1,ARS-ARS-CRY-LIV-NFO,ARS,ARS,CRY,LIV,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
4,2+1+1+1,ARS-ARS-CRY-MCI-NFO,ARS,ARS,CRY,MCI,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
4,2+1+1+1,ARS-CRY-CRY-MUN-NFO,ARS,CRY,CRY,MUN,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.3098
4,2+1+1+1,ARS-CRY-CRY-NFO-SUN,ARS,CRY,CRY,NFO,SUN,2.4,3.0,3.33,3.0,3.17,2.8182,0.3098
4,2+1+1+1,BRE-CRY-IPS-IPS-NFO,BRE,CRY,IPS,IPS,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
3,3+1+1,BRE-CRY-NFO-NFO-NFO,BRE,CRY,NFO,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
4,2+1+1+1,CRY-CRY-IPS-MUN-NFO,CRY,CRY,IPS,MUN,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.3098
4,2+1+1+1,CRY-IPS-IPS-LIV-NFO,CRY,IPS,IPS,LIV,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
4,2+1+1+1,CRY-IPS-IPS-MCI-NFO,CRY,IPS,IPS,MCI,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
3,3+1+1,CRY-LIV-NFO-NFO-NFO,CRY,LIV,NFO,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
3,3+1+1,CRY-MCI-NFO-NFO-NFO,CRY,MCI,NFO,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3098
4,2+1+1+1,ARS-AVL-AVL-IPS-NFO,ARS,AVL,AVL,IPS,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.3732
3,2+2+1,ARS-AVL-AVL-NFO-NFO,ARS,AVL,AVL,NFO,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.3732
4,2+1+1+1,ARS-BHA-BHA-IPS-NFO,ARS,BHA,BHA,IPS,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.3732
3,2+2+1,ARS-BHA-BHA-NFO-NFO,ARS,BHA,BHA,NFO,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.3732
3,2+2+1,AVL-AVL-IPS-NFO-NFO,AVL,AVL,IPS,NFO,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.3732
3,2+2+1,BHA-BHA-IPS-NFO-NFO,BHA,BHA,IPS,NFO,NFO,2.4,3.0,4.0,2.33,3.17,2.8182,0.3732
4,2+1+1+1,ARS-BRE-CRY-NFO-NFO,ARS,BRE,CRY,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3964
4,2+1+1+1,ARS-CRY-LIV-NFO-NFO,ARS,CRY,LIV,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3964
4,2+1+1+1,ARS-CRY-MCI-NFO-NFO,ARS,CRY,MCI,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3964
4,2+1+1+1,BRE-CRY-IPS-NFO-NFO,BRE,CRY,IPS,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3964
4,2+1+1+1,CRY-IPS-LIV-NFO-NFO,CRY,IPS,LIV,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3964
4,2+1+1+1,CRY-IPS-MCI-NFO-NFO,CRY,IPS,MCI,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.3964
5,1+1+1+1+1,ARS-BRE-CRY-IPS-NFO,ARS,BRE,CRY,IPS,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.4098
5,1+1+1+1+1,ARS-CRY-IPS-LIV-NFO,ARS,CRY,IPS,LIV,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.4098
5,1+1+1+1+1,ARS-CRY-IPS-MCI-NFO,ARS,CRY,IPS,MCI,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.4098
3,2+2+1,ARS-ARS-EVE-EVE-MUN,ARS,ARS,EVE,EVE,MUN,2.4,3.0,2.67,3.67,3.17,2.8182,0.5
3,2+2+1,ARS-ARS-EVE-EVE-SUN,ARS,ARS,EVE,EVE,SUN,2.4,3.0,2.67,3.67,3.17,2.8182,0.5
3,2+2+1,EVE-EVE-IPS-IPS-MUN,EVE,EVE,IPS,IPS,MUN,2.4,3.0,2.67,3.67,3.17,2.8182,0.5
4,2+1+1+1,ARS-EVE-EVE-IPS-MUN,ARS,EVE,EVE,IPS,MUN,2.4,3.0,2.67,3.67,3.17,2.8182,0.6
3,2+2+1,ARS-ARS-AVL-AVL-CHE,ARS,ARS,AVL,AVL,CHE,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1586
3,2+2+1,ARS-ARS-BHA-BHA-CHE,ARS,ARS,BHA,BHA,CHE,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1586
3,2+2+1,AVL-AVL-CHE-IPS-IPS,AVL,AVL,CHE,IPS,IPS,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1586
3,2+2+1,BHA-BHA-CHE-IPS-IPS,BHA,BHA,CHE,IPS,IPS,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1586
4,2+1+1+1,ARS-ARS-AVL-EVE-TOT,ARS,ARS,AVL,EVE,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1232
4,2+1+1+1,ARS-ARS-BHA-EVE-TOT,ARS,ARS,BHA,EVE,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1232
4,2+1+1+1,AVL-EVE-IPS-IPS-TOT,AVL,EVE,IPS,IPS,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1232
4,2+1+1+1,BHA-EVE-IPS-IPS-TOT,BHA,EVE,IPS,IPS,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1232
3,2+2+1,ARS-ARS-AVL-CHE-CHE,ARS,ARS,AVL,CHE,CHE,2.6,3.0,2.67,3.33,3.0,2.8182,-0.1208
3,2+2+1,ARS-ARS-BHA-CHE-CHE,ARS,ARS,BHA,CHE,CHE,2.6,3.0,2.67,3.33,3.0,2.8182,-0.1208
3,2+2+1,AVL-CHE-CHE-IPS-IPS,AVL,CHE,CHE,IPS,IPS,2.6,3.0,2.67,3.33,3.0,2.8182,-0.1208
3,2+2+1,BHA-CHE-CHE-IPS-IPS,BHA,CHE,CHE,IPS,IPS,2.6,3.0,2.67,3.33,3.0,2.8182,-0.1208
4,2+1+1+1,ARS-ARS-AVL-BRE-EVE,ARS,ARS,AVL,BRE,EVE,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-AVL-CRY-TOT,ARS,ARS,AVL,CRY,TOT,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-AVL-EVE-LIV,ARS,ARS,AVL,EVE,LIV,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-AVL-EVE-MCI,ARS,ARS,AVL,EVE,MCI,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-BRE-BHA-EVE,ARS,ARS,BRE,BHA,EVE,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-BRE-EVE-LEE,ARS,ARS,BRE,EVE,LEE,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-BHA-CRY-TOT,ARS,ARS,BHA,CRY,TOT,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-BHA-EVE-LIV,ARS,ARS,BHA,EVE,LIV,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-BHA-EVE-MCI,ARS,ARS,BHA,EVE,MCI,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-CRY-LEE-TOT,ARS,ARS,CRY,LEE,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-EVE-LEE-LIV,ARS,ARS,EVE,LEE,LIV,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-EVE-LEE-MCI,ARS,ARS,EVE,LEE,MCI,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1
4,2+1+1+1,AVL-BRE-EVE-IPS-IPS,AVL,BRE,EVE,IPS,IPS,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,AVL-CRY-IPS-IPS-TOT,AVL,CRY,IPS,IPS,TOT,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,AVL-EVE-IPS-IPS-LIV,AVL,EVE,IPS,IPS,LIV,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,AVL-EVE-IPS-IPS-MCI,AVL,EVE,IPS,IPS,MCI,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,BRE-BHA-EVE-IPS-IPS,BRE,BHA,EVE,IPS,IPS,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,BRE-EVE-IPS-IPS-LEE,BRE,EVE,IPS,IPS,LEE,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1
4,2+1+1+1,BHA-CRY-IPS-IPS-TOT,BHA,CRY,IPS,IPS,TOT,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,BHA-EVE-IPS-IPS-LIV,BHA,EVE,IPS,IPS,LIV,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,BHA-EVE-IPS-IPS-MCI,BHA,EVE,IPS,IPS,MCI,2.6,3.0,3.33,2.67,3.0,2.8182,-0.1
4,2+1+1+1,CRY-IPS-IPS-LEE-TOT,CRY,IPS,IPS,LEE,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1
4,2+1+1+1,EVE-IPS-IPS-LEE-LIV,EVE,IPS,IPS,LEE,LIV,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1
4,2+1+1+1,EVE-IPS-IPS-LEE-MCI,EVE,IPS,IPS,LEE,MCI,2.6,3.0,3.0,3.0,3.0,2.8182,-0.1
4,2+1+1+1,ARS-ARS-BRE-CHE-CRY,ARS,ARS,BRE,CHE,CRY,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0823
4,2+1+1+1,ARS-ARS-CHE-CRY-LIV,ARS,ARS,CHE,CRY,LIV,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0823
4,2+1+1+1,ARS-ARS-CHE-CRY-MCI,ARS,ARS,CHE,CRY,MCI,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0823
4,2+1+1+1,BRE-CHE-CRY-IPS-IPS,BRE,CHE,CRY,IPS,IPS,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0823
4,2+1+1+1,CHE-CRY-IPS-IPS-LIV,CHE,CRY,IPS,IPS,LIV,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0823
4,2+1+1+1,CHE-CRY-IPS-IPS-MCI,CHE,CRY,IPS,IPS,MCI,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0823
3,2+2+1,AVL-EVE-EVE-NFO-NFO,AVL,EVE,EVE,NFO,NFO,2.6,3.0,3.33,2.67,3.0,2.8182,-0.0732
3,2+2+1,BHA-EVE-EVE-NFO-NFO,BHA,EVE,EVE,NFO,NFO,2.6,3.0,3.33,2.67,3.0,2.8182,-0.0732
4,2+1+1+1,ARS-BRE-EVE-EVE-NFO,ARS,BRE,EVE,EVE,NFO,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0634
4,2+1+1+1,ARS-EVE-EVE-LIV-NFO,ARS,EVE,EVE,LIV,NFO,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0634
4,2+1+1+1,ARS-EVE-EVE-MCI-NFO,ARS,EVE,EVE,MCI,NFO,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0634
4,2+1+1+1,BRE-EVE-EVE-IPS-NFO,BRE,EVE,EVE,IPS,NFO,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0634
4,2+1+1+1,EVE-EVE-IPS-LIV-NFO,EVE,EVE,IPS,LIV,NFO,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0634
4,2+1+1+1,EVE-EVE-IPS-MCI-NFO,EVE,EVE,IPS,MCI,NFO,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0634
4,2+1+1+1,ARS-ARS-BRE-CHE-EVE,ARS,ARS,BRE,CHE,EVE,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0622
4,2+1+1+1,ARS-ARS-CHE-CRY-TOT,ARS,ARS,CHE,CRY,TOT,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0622
4,2+1+1+1,ARS-ARS-CHE-EVE-LIV,ARS,ARS,CHE,EVE,LIV,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0622
4,2+1+1+1,ARS-ARS-CHE-EVE-MCI,ARS,ARS,CHE,EVE,MCI,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0622
4,2+1+1+1,BRE-CHE-EVE-IPS-IPS,BRE,CHE,EVE,IPS,IPS,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0622
4,2+1+1+1,CHE-CRY-IPS-IPS-TOT,CHE,CRY,IPS,IPS,TOT,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0622
4,2+1+1+1,CHE-EVE-IPS-IPS-LIV,CHE,EVE,IPS,IPS,LIV,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0622
4,2+1+1+1,CHE-EVE-IPS-IPS-MCI,CHE,EVE,IPS,IPS,MCI,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0622
4,2+1+1+1,ARS-ARS-AVL-CHE-LEE,ARS,ARS,AVL,CHE,LEE,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0604
4,2+1+1+1,ARS-ARS-BHA-CHE-LEE,ARS,ARS,BHA,CHE,LEE,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0604
4,2+1+1+1,AVL-CHE-IPS-IPS-LEE,AVL,CHE,IPS,IPS,LEE,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0604
4,2+1+1+1,BHA-CHE-IPS-IPS-LEE,BHA,CHE,IPS,IPS,LEE,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0604
4,2+1+1+1,ARS-AVL-AVL-CHE-IPS,ARS,AVL,AVL,CHE,IPS,2.6,3.0,3.33,2.67,3.0,2.8182,-0.0586
4,2+1+1+1,ARS-BHA-BHA-CHE-IPS,ARS,BHA,BHA,CHE,IPS,2.6,3.0,3.33,2.67,3.0,2.8182,-0.0586
5,1+1+1+1+1,ARS-AVL-EVE-IPS-TOT,ARS,AVL,EVE,IPS,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0232
5,1+1+1+1+1,ARS-BHA-EVE-IPS-TOT,ARS,BHA,EVE,IPS,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,-0.0232
4,2+1+1+1,ARS-AVL-CHE-CHE-IPS,ARS,AVL,CHE,CHE,IPS,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0208
4,2+1+1+1,ARS-BHA-CHE-CHE-IPS,ARS,BHA,CHE,CHE,IPS,2.6,3.0,2.67,3.33,3.0,2.8182,-0.0208
2,3+2,ARS-ARS-AVL-AVL-AVL,ARS,ARS,AVL,AVL,AVL,2.6,3.0,4.0,2.0,3.0,2.8182,0.0
3,2+2+1,ARS-ARS-AVL-AVL-LEE,ARS,ARS,AVL,AVL,LEE,2.6,3.0,3.67,2.33,3.0,2.8182,0.0
3,2+2+1,ARS-ARS-AVL-LEE-LEE,ARS,ARS,AVL,LEE,LEE,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
2,3+2,ARS-ARS-BHA-BHA-BHA,ARS,ARS,BHA,BHA,BHA,2.6,3.0,4.0,2.0,3.0,2.8182,0.0
3,2+2+1,ARS-ARS-BHA-BHA-LEE,ARS,ARS,BHA,BHA,LEE,2.6,3.0,3.67,2.33,3.0,2.8182,0.0
3,2+2+1,ARS-ARS-BHA-LEE-LEE,ARS,ARS,BHA,LEE,LEE,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
2,3+2,ARS-ARS-LEE-LEE-LEE,ARS,ARS,LEE,LEE,LEE,2.6,3.0,3.0,3.0,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-AVL-BRE-EVE-IPS,ARS,AVL,BRE,EVE,IPS,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-AVL-CRY-IPS-TOT,ARS,AVL,CRY,IPS,TOT,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-AVL-EVE-IPS-LIV,ARS,AVL,EVE,IPS,LIV,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-AVL-EVE-IPS-MCI,ARS,AVL,EVE,IPS,MCI,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-BRE-BHA-EVE-IPS,ARS,BRE,BHA,EVE,IPS,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-BRE-EVE-IPS-LEE,ARS,BRE,EVE,IPS,LEE,2.6,3.0,3.0,3.0,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-BHA-CRY-IPS-TOT,ARS,BHA,CRY,IPS,TOT,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-BHA-EVE-IPS-LIV,ARS,BHA,EVE,IPS,LIV,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-BHA-EVE-IPS-MCI,ARS,BHA,EVE,IPS,MCI,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-CRY-IPS-LEE-TOT,ARS,CRY,IPS,LEE,TOT,2.6,3.0,3.0,3.0,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-EVE-IPS-LEE-LIV,ARS,EVE,IPS,LEE,LIV,2.6,3.0,3.0,3.0,3.0,2.8182,0.0
5,1+1+1+1+1,ARS-EVE-IPS-LEE-MCI,ARS,EVE,IPS,LEE,MCI,2.6,3.0,3.0,3.0,3.0,2.8182,0.0
2,3+2,AVL-AVL-AVL-IPS-IPS,AVL,AVL,AVL,IPS,IPS,2.6,3.0,4.0,2.0,3.0,2.8182,0.0
3,2+2+1,AVL-AVL-IPS-IPS-LEE,AVL,AVL,IPS,IPS,LEE,2.6,3.0,3.67,2.33,3.0,2.8182,0.0
4,2+1+1+1,AVL-CRY-NFO-NFO-TOT,AVL,CRY,NFO,NFO,TOT,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
3,2+2+1,AVL-IPS-IPS-LEE-LEE,AVL,IPS,IPS,LEE,LEE,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
2,3+2,BHA-BHA-BHA-IPS-IPS,BHA,BHA,BHA,IPS,IPS,2.6,3.0,4.0,2.0,3.0,2.8182,0.0
3,2+2+1,BHA-BHA-IPS-IPS-LEE,BHA,BHA,IPS,IPS,LEE,2.6,3.0,3.67,2.33,3.0,2.8182,0.0
4,2+1+1+1,BHA-CRY-NFO-NFO-TOT,BHA,CRY,NFO,NFO,TOT,2.6,3.0,3.33,2.67,3.0,2.8182,0.0
