pre_clubs,pre_unique,pre_pattern,pre_sun,gw13_eff_fdr,gw1_avg_fdr,gw23_rot_fdr,pre_corr,n_swaps,out_clubs,in_clubs,post_clubs,post_unique,post_pattern,post_sun,gw419_rot_fdr,gw419_no_diff_pct,gw419_all_easy_pct,post_corr,path_eff_fdr,scenario_eligible,scenario_rank
ARS-CHE-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.3146,2,"ARS,TOT","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
EVE-LEE-TOT-SUN-SUN,4,2+1+1+1,2,2.5455,2.6,2.5,0.35,2,"SUN,SUN","CHE,FUL",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.491561,False,
CHE-LEE-TOT-SUN-SUN,4,2+1+1+1,2,2.5455,2.6,2.5,0.3646,2,"SUN,SUN","AVL,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
EVE-LEE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.45,2,"MUN,SUN","CHE,FUL",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.491561,False,
CHE-LEE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.4646,2,"MUN,SUN","AVL,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
CHE-EVE-LEE-SUN-SUN,4,2+1+1+1,2,2.5455,2.6,2.5,0.4835,2,"SUN,SUN","COV,FUL",CHE-COV-EVE-FUL-LEE,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1356,2.491561,False,
CHE-EVE-LEE-MUN-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.5835,2,"MUN,SUN","COV,FUL",CHE-COV-EVE-FUL-LEE,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1356,2.491561,False,
CHE-MUN-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.6402,2,"MUN,TOT","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
CHE-EVE-TOT-SUN-SUN,4,2+1+1+1,2,2.5455,2.6,2.5,0.7091,2,"SUN,SUN","FUL,LEE",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.491561,False,
CHE-CHE-MUN-TOT-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.7292,2,"CHE,MUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
CHE-EVE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.8091,2,"MUN,SUN","FUL,LEE",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.491561,False,
CHE-CRY-LIV-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3201,2,"CRY,LIV","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
CHE-CRY-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3201,2,"CRY,MCI","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-EVE-LIV-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"AVL,LIV","COV,MCI",COV-EVE-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,93.8,25.0,-0.1259,2.491561,False,
AVL-EVE-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"AVL,MCI","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BRE-BRE-CHE-EVE-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"BRE,BRE","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BRE-BRE-EVE-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"BRE,BRE","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BRE-EVE-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"BRE,MCI","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BHA-EVE-LIV-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"EVE,LIV","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-EVE-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"EVE,MCI","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
EVE-LIV-LIV-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"LIV,SUN","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.491561,False,
EVE-MCI-MCI-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.3,2,"MCI,TOT","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-AVL-LEE-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2964,2,"SUN,TOT","CHE,COV",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.491561,False,
CHE-LEE-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2945,2,"LEE,MCI","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-AVL-EVE-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2732,2,"EVE,SUN","COV,LEE",AVL-AVL-COV-LEE-LIV,4,2+1+1+1,0,2.4792,93.8,31.2,-0.1293,2.491561,False,
AVL-AVL-EVE-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2732,2,"AVL,AVL","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BHA-BHA-EVE-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2732,2,"BHA,EVE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-BHA-EVE-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2732,2,"BHA,EVE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
AVL-AVL-CHE-EVE-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2538,2,"EVE,SUN","COV,LEE",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.491561,False,
BHA-BHA-CHE-EVE-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2538,2,"BHA,BHA","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
CHE-CHE-CRY-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2512,2,"CHE,CRY","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
CHE-CHE-CRY-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.2512,2,"CHE,CRY","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-EVE-LIV-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2232,2,"AVL,SUN","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.491561,False,
AVL-EVE-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2232,2,"AVL,TOT","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BHA-EVE-LIV-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2232,2,"EVE,TOT","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-EVE-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2232,2,"EVE,TOT","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-CHE-CRY-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2201,2,"BRE,CRY","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
BRE-CHE-CRY-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2201,2,"BRE,CRY","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-BRE-EVE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"EVE,SUN","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.491561,False,
AVL-CRY-LIV-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"SUN,TOT","MCI,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.491561,False,
AVL-CRY-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"SUN,TOT","COV,FUL",AVL-COV-CRY-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1242,2.491561,False,
BRE-BHA-EVE-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"BRE,EVE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-BHA-EVE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"BRE,EVE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-CRY-LIV-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"CRY,TOT","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-CRY-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"CRY,TOT","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
CHE-CRY-LIV-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"CRY,TOT","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
CHE-CRY-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"CRY,SUN","FUL,IPS",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.491561,False,
CRY-LIV-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.2,2,"CRY,TOT","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-CHE-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1982,2,"CHE,LEE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-CHE-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1945,2,"BRE,LEE","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-BRE-CHE-EVE-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1903,2,"BRE,SUN","COV,LEE",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.491561,False,
AVL-CHE-CRY-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1903,2,"CRY,SUN","FUL,LEE",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
BRE-BHA-CHE-EVE-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1903,2,"BHA,BRE","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BHA-CHE-CRY-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1903,2,"BHA,CRY","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
AVL-BRE-CHE-CRY-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1872,2,"CRY,SUN","BOU,NFO",AVL-BOU-BRE-CHE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1001,2.491561,False,
BHA-CHE-CRY-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1872,2,"CHE,CRY","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-CHE-CRY-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1872,2,"CHE,CRY","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-LEE-LIV-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1866,2,"LEE,TOT","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-LEE-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.1866,2,"LEE,TOT","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
AVL-LEE-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1598,2,"SUN,TOT","CHE,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
LEE-LIV-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.15,2,"LEE,TOT","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-LEE-LIV-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1134,2,"LEE,LIV","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-LEE-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1134,2,"LEE,MCI","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
AVL-AVL-BRE-LEE-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1,2,"BRE,SUN","CHE,COV",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.491561,False,
BHA-BHA-LEE-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1,2,"BHA,LEE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-BHA-LEE-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1,2,"BHA,LEE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
CHE-CHE-LEE-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1,2,"CHE,LEE","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
LEE-LIV-LIV-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1,2,"LEE,LIV","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
LEE-LIV-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.1,2,"LEE,MCI","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.0513,2,"BHA,SUN","AVL,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
CHE-LEE-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.0244,2,"MCI,SUN","AVL,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
BRE-BHA-LEE-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.0134,2,"BRE,LEE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-BHA-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.0134,2,"BRE,LEE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-LEE-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,-0.0134,1,LEE,COV,BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
AVL-CHE-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.0123,2,"SUN,TOT","FUL,LEE",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
BHA-CHE-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,-0.0123,2,"BHA,TOT","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
BRE-LEE-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,0.0,2,"BRE,LEE","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
CRY-LIV-LIV-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0,2,"CRY,LIV","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
CRY-LIV-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0,2,"CRY,MCI","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
EVE-LIV-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0,2,"SUN,TOT","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.491561,False,
EVE-MCI-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0,2,"TOT,TOT","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-CHE-CHE-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0206,2,"CHE,SUN","FUL,LEE",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
BHA-CHE-CHE-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0206,2,"BHA,CHE","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
AVL-CRY-LIV-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0232,2,"LIV,SUN","MCI,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.491561,False,
AVL-CRY-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0232,2,"MCI,SUN","COV,FUL",AVL-COV-CRY-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1242,2.491561,False,
BHA-CRY-LIV-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0232,2,"CRY,LIV","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-CRY-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0232,2,"CRY,MCI","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
CHE-CHE-LIV-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0512,2,"CHE,TOT","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
CHE-CHE-MCI-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0512,2,"CHE,SUN","FUL,IPS",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.491561,False,
CHE-LIV-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0512,2,"TOT,TOT","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
CHE-MCI-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0512,2,"SUN,TOT","FUL,IPS",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.491561,False,
AVL-AVL-BRE-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"AVL,SUN","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.491561,False,
AVL-BRE-BRE-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"BRE,SUN","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.491561,False,
AVL-BRE-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"MCI,SUN","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.491561,False,
BRE-BRE-BHA-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"BRE,BRE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-BRE-BHA-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"BRE,BRE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-BHA-BHA-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"BHA,BRE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-BHA-BHA-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"BHA,BRE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-BHA-LIV-LIV-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"BRE,LIV","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-BHA-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,2,"BRE,MCI","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-BHA-LIV-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,1,BHA,COV,BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-LIV-LIV-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,1,LIV,COV,BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BHA-LIV-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.0732,1,MCI,COV,BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-BRE-LIV-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.1,2,"BRE,BRE","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.8,2.33,0.1,2,"BRE,CRY","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-LIV-LIV-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.1,2,"BRE,LIV","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-LIV-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.8,2.33,0.1,2,"BRE,MCI","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
