pre_clubs,pre_unique,pre_pattern,pre_sun,gw13_eff_fdr,gw1_avg_fdr,gw23_rot_fdr,pre_corr,n_swaps,out_clubs,in_clubs,post_clubs,post_unique,post_pattern,post_sun,gw419_rot_fdr,gw419_no_diff_pct,gw419_all_easy_pct,post_corr,path_eff_fdr,scenario_eligible,scenario_rank
AVL-AVL-CRY-MCI-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.0732,2,"AVL,SUN","LIV,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.508508,False,
BHA-BHA-CRY-LIV-MUN,4,2+1+1+1,0,2.6364,2.8,2.5,0.0732,2,"BHA,MUN","BOU,NFO",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.508508,False,
BHA-BHA-CRY-LIV-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.0732,2,"BHA,CRY","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.508508,False,
BHA-BHA-CRY-MCI-MUN,4,2+1+1+1,0,2.6364,2.8,2.5,0.0732,2,"BHA,MUN","LIV,NFO",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.508508,False,
BHA-BHA-CRY-MCI-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.0732,2,"BHA,CRY","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.508508,False,
BHA-IPS-LEE-LIV-LIV,4,2+1+1+1,0,2.6364,2.8,2.5,0.0732,2,"IPS,LIV","AVL,NFO",AVL-BHA-LEE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1076,2.508508,False,
BHA-IPS-LEE-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.0732,2,"IPS,MCI","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.508508,False,
BRE-CHE-CHE-EVE-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.089,2,"BRE,CHE","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.508508,False,
CHE-CHE-CRY-TOT-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.089,2,"CHE,CRY","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.508508,False,
AVL-CHE-CHE-EVE-MUN,4,2+1+1+1,0,2.6364,2.8,2.5,0.1084,2,"CHE,MUN","COV,LEE",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.508508,False,
AVL-CHE-CHE-EVE-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.1084,2,"CHE,SUN","COV,LEE",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.508508,False,
BHA-CHE-CHE-EVE-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.1084,2,"BHA,CHE","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.508508,False,
ARS-BRE-LEE-LIV-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.15,2,"BRE,LEE","AVL,COV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.508508,False,
BRE-IPS-LEE-LIV-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.15,2,"BRE,LEE","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
ARS-BRE-BHA-LEE-LIV,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.1732,2,"ARS,BRE","AVL,NFO",AVL-BHA-LEE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1076,2.508508,False,
ARS-BRE-BHA-LEE-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.1732,2,"ARS,BRE","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.508508,False,
ARS-BHA-LEE-LIV-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.1732,2,"ARS,LIV","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.508508,False,
BRE-BHA-IPS-LEE-LIV,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.1732,2,"BRE,IPS","AVL,NFO",AVL-BHA-LEE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1076,2.508508,False,
BRE-BHA-IPS-LEE-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.1732,2,"BRE,IPS","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.508508,False,
BHA-IPS-LEE-LIV-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.1732,2,"BHA,LEE","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
CHE-LEE-LEE-MUN-TOT,4,2+1+1+1,0,2.6364,2.8,2.5,0.2201,2,"LEE,MUN","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
CHE-LEE-LEE-TOT-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.2201,2,"LEE,SUN","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
ARS-CRY-LIV-LIV-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.25,2,"ARS,LIV","AVL,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.508508,False,
ARS-CRY-LIV-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.25,2,"ARS,MCI","AVL,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.508508,False,
CRY-IPS-LIV-LIV-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.25,2,"CRY,LIV","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
CRY-IPS-LIV-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.25,2,"CRY,MCI","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
ARS-BRE-BRE-LIV-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3,2,"BRE,BRE","AVL,COV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.508508,False,
ARS-BRE-LIV-LIV-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3,2,"BRE,LIV","AVL,COV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.508508,False,
ARS-BRE-LIV-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3,2,"BRE,MCI","AVL,COV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.508508,False,
BRE-BRE-IPS-LIV-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3,2,"BRE,BRE","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
BRE-IPS-LIV-LIV-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3,2,"BRE,LIV","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
BRE-IPS-LIV-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3,2,"BRE,MCI","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
EVE-LEE-MUN-TOT-TOT,4,2+1+1+1,0,2.6364,2.8,2.5,0.3,2,"MUN,TOT","COV,FUL",COV-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1706,2.508508,False,
EVE-LEE-TOT-TOT-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.3,2,"SUN,TOT","COV,FUL",COV-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1706,2.508508,False,
ARS-AVL-BRE-BRE-LIV,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"BRE,BRE","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.508508,False,
ARS-AVL-BRE-BRE-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"ARS,BRE","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.508508,False,
ARS-AVL-BRE-LIV-LIV,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"BRE,LIV","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.508508,False,
ARS-AVL-BRE-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"ARS,MCI","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.508508,False,
ARS-BHA-LIV-LIV-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"ARS,LIV","NEW,NFO",BHA-LIV-MCI-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1303,2.508508,False,
ARS-BHA-LIV-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"ARS,MCI","NEW,NFO",BHA-LIV-MCI-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1303,2.508508,False,
AVL-BRE-BRE-IPS-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"BRE,IPS","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.508508,False,
AVL-BRE-IPS-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"IPS,MCI","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.508508,False,
BHA-IPS-LIV-LIV-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"BHA,LIV","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
BHA-IPS-LIV-MCI-MCI,4,2+1+1+1,0,2.6364,2.8,2.5,0.3098,2,"BHA,MCI","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
CHE-LEE-MUN-TOT-TOT,4,2+1+1+1,0,2.6364,2.8,2.5,0.3457,2,"MUN,TOT","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
CHE-LEE-TOT-TOT-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.3457,2,"SUN,TOT","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
ARS-BRE-CRY-LIV-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.35,2,"ARS,BRE","AVL,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.508508,False,
BRE-CRY-IPS-LIV-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.35,2,"BRE,CRY","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
CHE-CHE-LEE-MUN-TOT,4,2+1+1+1,0,2.6364,2.8,2.5,0.3902,2,"CHE,MUN","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
CHE-CHE-LEE-TOT-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.3902,2,"CHE,SUN","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
ARS-BRE-BHA-LIV-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.4098,2,"ARS,BRE","NEW,NFO",BHA-LIV-MCI-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1303,2.508508,False,
BRE-BHA-IPS-LIV-MCI,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.4098,2,"BHA,BRE","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.508508,False,
BRE-BRE-CRY-MCI-NFO,4,2+1+1+1,0,2.6364,2.8,2.5,0.4366,2,"BRE,BRE","BHA,LIV",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.508508,False,
BRE-CRY-MCI-MCI-NFO,4,2+1+1+1,0,2.6364,2.8,2.5,0.4366,2,"BRE,MCI","BHA,LIV",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.508508,False,
CHE-EVE-LEE-MUN-TOT,5,1+1+1+1+1,0,2.6364,2.8,2.5,0.4646,2,"EVE,MUN","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
CHE-EVE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.6364,2.8,2.5,0.4646,2,"EVE,SUN","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
BRE-BRE-BHA-LIV-NFO,4,2+1+1+1,0,2.6364,2.8,2.5,0.5098,2,"BRE,BRE","BOU,NEW",BOU-BHA-LIV-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1525,2.508508,False,
BRE-BRE-BHA-MCI-NFO,4,2+1+1+1,0,2.6364,2.8,2.5,0.5098,2,"BRE,BRE","LIV,NEW",BHA-LIV-MCI-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1303,2.508508,False,
BRE-BHA-LIV-LIV-NFO,4,2+1+1+1,0,2.6364,2.8,2.5,0.5098,2,"BRE,LIV","BOU,NEW",BOU-BHA-LIV-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1525,2.508508,False,
BRE-BHA-MCI-MCI-NFO,4,2+1+1+1,0,2.6364,2.8,2.5,0.5098,2,"BRE,MCI","LIV,NEW",BHA-LIV-MCI-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1303,2.508508,False,
CHE-EVE-MUN-TOT-TOT,4,2+1+1+1,0,2.6364,2.8,2.5,0.6402,2,"MUN,TOT","FUL,NFO",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.508508,False,
CHE-EVE-TOT-TOT-SUN,4,2+1+1+1,1,2.6364,2.8,2.5,0.6402,2,"SUN,TOT","FUL,NFO",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.508508,False,
AVL-AVL-CHE-EVE-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.3227,2,"AVL,EVE","FUL,NFO",AVL-CHE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1683,2.508508,False,
BHA-BHA-CHE-EVE-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.3227,2,"BHA,BHA","FUL,NFO",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.508508,False,
AVL-BRE-CHE-CHE-CRY,4,2+1+1+1,0,2.6364,3.0,2.33,-0.3134,2,"CHE,CRY","BOU,NFO",AVL-BOU-BRE-CHE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1001,2.508508,False,
BHA-CHE-CHE-CRY-LIV,4,2+1+1+1,0,2.6364,3.0,2.33,-0.3134,2,"CHE,CHE","BOU,NFO",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.508508,False,
BHA-CHE-CHE-CRY-MCI,4,2+1+1+1,0,2.6364,3.0,2.33,-0.3134,2,"CHE,CHE","LIV,NFO",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.508508,False,
AVL-CHE-CRY-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.3092,2,"CRY,TOT","FUL,NFO",AVL-CHE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1683,2.508508,False,
AVL-BRE-BRE-CHE-EVE,4,2+1+1+1,0,2.6364,3.0,2.33,-0.3061,2,"BRE,BRE","COV,LEE",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.508508,False,
BHA-CHE-CHE-LEE-MCI,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2988,2,"CHE,CHE","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.508508,False,
AVL-AVL-BRE-CHE-EVE,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2964,2,"BRE,EVE","COV,LEE",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.508508,False,
AVL-CHE-CHE-CRY-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2964,2,"CHE,CRY","FUL,NFO",AVL-CHE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1683,2.508508,False,
BHA-BHA-CHE-LEE-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.294,2,"BHA,BHA","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
CHE-CHE-CRY-LIV-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.289,2,"CHE,CRY","EVE,NFO",CHE-EVE-LIV-NFO-TOT,5,1+1+1+1+1,0,2.4792,93.8,18.8,-0.1265,2.508508,False,
CHE-CHE-CRY-MCI-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.289,2,"CHE,CRY","FUL,NEW",CHE-FUL-MCI-NEW-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1474,2.508508,False,
CHE-CRY-LIV-LIV-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.289,2,"CRY,LIV","EVE,NFO",CHE-EVE-LIV-NFO-TOT,5,1+1+1+1+1,0,2.4792,93.8,18.8,-0.1265,2.508508,False,
CHE-CRY-MCI-MCI-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.289,2,"CRY,MCI","FUL,NEW",CHE-FUL-MCI-NEW-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1474,2.508508,False,
AVL-AVL-EVE-LIV-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2732,2,"AVL,AVL","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.508508,False,
AVL-AVL-EVE-MCI-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2732,2,"AVL,TOT","COV,LEE",AVL-COV-EVE-LEE-MCI,5,1+1+1+1+1,0,2.4792,93.8,6.2,-0.1193,2.508508,False,
AVL-EVE-LIV-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2732,2,"AVL,TOT","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.508508,False,
AVL-EVE-MCI-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2732,2,"TOT,TOT","COV,LEE",AVL-COV-EVE-LEE-MCI,5,1+1+1+1+1,0,2.4792,93.8,6.2,-0.1193,2.508508,False,
BHA-BHA-EVE-LIV-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2732,2,"BHA,TOT","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.508508,False,
BHA-BHA-EVE-MCI-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2732,2,"BHA,TOT","COV,LIV",BHA-COV-EVE-LIV-MCI,5,1+1+1+1+1,0,2.4792,93.8,12.5,-0.1174,2.508508,False,
BHA-EVE-LIV-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2732,2,"TOT,TOT","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.508508,False,
BHA-EVE-MCI-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2732,2,"TOT,TOT","COV,LIV",BHA-COV-EVE-LIV-MCI,5,1+1+1+1+1,0,2.4792,93.8,12.5,-0.1174,2.508508,False,
CHE-CRY-LIV-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2689,2,"CRY,TOT","EVE,NFO",CHE-EVE-LIV-NFO-TOT,5,1+1+1+1+1,0,2.4792,93.8,18.8,-0.1265,2.508508,False,
CHE-CRY-MCI-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2689,2,"CRY,TOT","FUL,NEW",CHE-FUL-MCI-NEW-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1474,2.508508,False,
AVL-CRY-LIV-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.25,2,"TOT,TOT","BOU,NEW",AVL-BOU-CRY-LIV-NEW,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1674,2.508508,False,
AVL-CRY-MCI-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.25,2,"TOT,TOT","LIV,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.508508,False,
AVL-EVE-LIV-LIV-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.25,2,"AVL,LIV","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.508508,False,
AVL-EVE-MCI-MCI-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.25,2,"MCI,TOT","COV,LEE",AVL-COV-EVE-LEE-MCI,5,1+1+1+1+1,0,2.4792,93.8,6.2,-0.1193,2.508508,False,
BHA-CRY-LIV-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.25,2,"TOT,TOT","BOU,NFO",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.508508,False,
BHA-CRY-MCI-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.25,2,"TOT,TOT","LIV,NFO",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.508508,False,
BHA-EVE-LIV-LIV-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.25,2,"LIV,TOT","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.508508,False,
BHA-EVE-MCI-MCI-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.25,2,"MCI,TOT","COV,LIV",BHA-COV-EVE-LIV-MCI,5,1+1+1+1+1,0,2.4792,93.8,12.5,-0.1174,2.508508,False,
CHE-LEE-MCI-MCI-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2134,2,"MCI,MCI","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
BHA-CHE-CRY-LIV-TOT,5,1+1+1+1+1,0,2.6364,3.0,2.33,-0.2061,2,"CHE,TOT","BOU,NFO",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.508508,False,
BHA-CHE-CRY-MCI-TOT,5,1+1+1+1+1,0,2.6364,3.0,2.33,-0.2061,2,"BHA,CRY","FUL,NEW",CHE-FUL-MCI-NEW-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1474,2.508508,False,
CRY-LIV-MCI-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.2,2,"TOT,TOT","AVL,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.508508,False,
BHA-LEE-LIV-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.1866,2,"TOT,TOT","AVL,NFO",AVL-BHA-LEE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1076,2.508508,False,
BHA-LEE-MCI-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.1866,2,"TOT,TOT","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.508508,False,
BHA-CHE-LEE-MCI-TOT,5,1+1+1+1+1,0,2.6364,3.0,2.33,-0.1671,2,"BHA,MCI","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
BHA-CHE-CHE-LEE-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.1318,2,"BHA,CHE","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
BHA-CHE-LEE-TOT-TOT,4,2+1+1+1,0,2.6364,3.0,2.33,-0.1202,2,"BHA,TOT","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.508508,False,
BHA-BHA-CHE-LEE-MCI,4,2+1+1+1,0,2.6364,3.0,2.33,-0.1177,2,"BHA,CHE","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.508508,False,
BHA-CHE-LEE-MCI-MCI,4,2+1+1+1,0,2.6364,3.0,2.33,-0.114,2,"CHE,MCI","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.508508,False,
