horizon,start_gw,end_gw,num_gws,clubs,club1,club2,club3,club4,club5,promoted_count,is_pl_proven,rot_avg_fdr,max_worst_starter,no_diff_gws,no_diff_pct,all_easy_gws,all_easy_pct,avg_fdr_corr
gw1_19,1,19,19,ARS-BRE-CHE-LIV-TOT,ARS,BRE,CHE,LIV,TOT,0,True,2.5789,4.0,16,84.2,3,15.8,-0.0097
gw1_19,1,19,19,ARS-BRE-CHE-LIV-SUN,ARS,BRE,CHE,LIV,SUN,1,False,2.5614,4.0,17,89.5,3,15.8,0.0356
gw1_19,1,19,19,ARS-BRE-CHE-MCI-MUN,ARS,BRE,CHE,MCI,MUN,0,True,2.5789,4.0,17,89.5,1,5.3,-0.0152
gw1_19,1,19,19,ARS-BRE-CHE-MCI-NEW,ARS,BRE,CHE,MCI,NEW,0,True,2.5614,4.0,18,94.7,0,0.0,-0.1214
gw1_19,1,19,19,ARS-BRE-CHE-MCI-NFO,ARS,BRE,CHE,MCI,NFO,0,True,2.5439,4.0,18,94.7,1,5.3,0.0178
gw1_19,1,19,19,ARS-BRE-CHE-MCI-TOT,ARS,BRE,CHE,MCI,TOT,0,True,2.5614,4.0,16,84.2,2,10.5,-0.0173
gw1_19,1,19,19,ARS-BRE-CHE-MCI-SUN,ARS,BRE,CHE,MCI,SUN,1,False,2.5263,4.0,18,94.7,1,5.3,-0.0278
gw1_19,1,19,19,ARS-BRE-CHE-MUN-NEW,ARS,BRE,CHE,MUN,NEW,0,True,2.614,4.0,18,94.7,1,5.3,-0.0603
gw1_19,1,19,19,ARS-BRE-CHE-MUN-NFO,ARS,BRE,CHE,MUN,NFO,0,True,2.5965,4.0,17,89.5,3,15.8,0.0389
gw1_19,1,19,19,ARS-BRE-CHE-MUN-TOT,ARS,BRE,CHE,MUN,TOT,0,True,2.6316,4.0,16,84.2,2,10.5,0.0042
gw1_19,1,19,19,ARS-BRE-CHE-MUN-SUN,ARS,BRE,CHE,MUN,SUN,1,False,2.5789,4.0,18,94.7,4,21.1,0.04
gw1_19,1,19,19,ARS-BRE-CHE-NEW-NFO,ARS,BRE,CHE,NEW,NFO,0,True,2.5789,4.0,18,94.7,1,5.3,-0.0823
gw1_19,1,19,19,ARS-BRE-CHE-NEW-TOT,ARS,BRE,CHE,NEW,TOT,0,True,2.5789,4.0,18,94.7,1,5.3,-0.1247
gw1_19,1,19,19,ARS-BRE-CHE-NEW-SUN,ARS,BRE,CHE,NEW,SUN,1,False,2.5789,4.0,18,94.7,2,10.5,-0.0881
gw1_19,1,19,19,ARS-BRE-CHE-NFO-TOT,ARS,BRE,CHE,NFO,TOT,0,True,2.5614,4.0,17,89.5,2,10.5,-0.063
gw1_19,1,19,19,ARS-BRE-CHE-NFO-SUN,ARS,BRE,CHE,NFO,SUN,1,False,2.5614,4.0,18,94.7,3,15.8,0.0198
gw1_19,1,19,19,ARS-BRE-CHE-TOT-SUN,ARS,BRE,CHE,TOT,SUN,1,False,2.5439,4.0,18,94.7,3,15.8,-0.0626
gw1_19,1,19,19,ARS-BRE-COV-CRY-EVE,ARS,BRE,COV,CRY,EVE,1,False,2.6491,4.0,15,78.9,2,10.5,-0.0971
gw1_19,1,19,19,ARS-BRE-COV-CRY-FUL,ARS,BRE,COV,CRY,FUL,1,False,2.614,4.0,18,94.7,2,10.5,-0.0625
gw1_19,1,19,19,ARS-BRE-COV-CRY-HUL,ARS,BRE,COV,CRY,HUL,2,False,2.6316,4.0,17,89.5,1,5.3,-0.0545
gw1_19,1,19,19,ARS-BRE-COV-CRY-IPS,ARS,BRE,COV,CRY,IPS,1,False,2.6316,4.0,16,84.2,2,10.5,-0.0427
gw1_19,1,19,19,ARS-BRE-COV-CRY-LEE,ARS,BRE,COV,CRY,LEE,1,False,2.6316,4.0,16,84.2,2,10.5,-0.0438
gw1_19,1,19,19,ARS-BRE-COV-CRY-LIV,ARS,BRE,COV,CRY,LIV,1,False,2.5965,4.0,18,94.7,2,10.5,-0.0407
gw1_19,1,19,19,ARS-BRE-COV-CRY-MCI,ARS,BRE,COV,CRY,MCI,1,False,2.5789,4.0,17,89.5,1,5.3,-0.0993
gw1_19,1,19,19,ARS-BRE-COV-CRY-MUN,ARS,BRE,COV,CRY,MUN,1,False,2.614,4.0,18,94.7,1,5.3,-0.1067
gw1_19,1,19,19,ARS-BRE-COV-CRY-NEW,ARS,BRE,COV,CRY,NEW,1,False,2.6491,4.0,16,84.2,2,10.5,-0.0788
gw1_19,1,19,19,ARS-BRE-COV-CRY-NFO,ARS,BRE,COV,CRY,NFO,1,False,2.6491,4.0,15,78.9,1,5.3,-0.0491
gw1_19,1,19,19,ARS-BRE-COV-CRY-TOT,ARS,BRE,COV,CRY,TOT,1,False,2.5965,4.0,18,94.7,1,5.3,-0.0808
gw1_19,1,19,19,ARS-BRE-COV-CRY-SUN,ARS,BRE,COV,CRY,SUN,2,False,2.614,4.0,17,89.5,2,10.5,-0.041
gw1_19,1,19,19,ARS-BRE-COV-EVE-FUL,ARS,BRE,COV,EVE,FUL,1,False,2.614,4.0,17,89.5,4,21.1,-0.0433
gw1_19,1,19,19,ARS-BRE-COV-EVE-HUL,ARS,BRE,COV,EVE,HUL,2,False,2.614,4.0,17,89.5,1,5.3,-0.1146
gw1_19,1,19,19,ARS-BRE-COV-EVE-IPS,ARS,BRE,COV,EVE,IPS,1,False,2.6491,4.0,16,84.2,1,5.3,-0.0228
gw1_19,1,19,19,ARS-BRE-COV-EVE-LEE,ARS,BRE,COV,EVE,LEE,1,False,2.6316,4.0,15,78.9,1,5.3,-0.097
gw1_19,1,19,19,ARS-BRE-COV-EVE-LIV,ARS,BRE,COV,EVE,LIV,1,False,2.5789,4.0,16,84.2,3,15.8,-0.0786
gw1_19,1,19,19,ARS-BRE-COV-EVE-MCI,ARS,BRE,COV,EVE,MCI,1,False,2.5789,4.0,17,89.5,1,5.3,-0.0832
gw1_19,1,19,19,ARS-BRE-COV-EVE-MUN,ARS,BRE,COV,EVE,MUN,1,False,2.614,4.0,17,89.5,1,5.3,-0.0834
gw1_19,1,19,19,ARS-BRE-COV-EVE-NEW,ARS,BRE,COV,EVE,NEW,1,False,2.6491,4.0,16,84.2,1,5.3,-0.0564
gw1_19,1,19,19,ARS-BRE-COV-EVE-NFO,ARS,BRE,COV,EVE,NFO,1,False,2.614,4.0,16,84.2,2,10.5,-0.0724
gw1_19,1,19,19,ARS-BRE-COV-EVE-TOT,ARS,BRE,COV,EVE,TOT,1,False,2.5965,4.0,16,84.2,1,5.3,-0.1008
gw1_19,1,19,19,ARS-BRE-COV-EVE-SUN,ARS,BRE,COV,EVE,SUN,2,False,2.614,4.0,16,84.2,2,10.5,-0.0703
gw1_19,1,19,19,ARS-BRE-COV-FUL-HUL,ARS,BRE,COV,FUL,HUL,2,False,2.5965,4.0,18,94.7,2,10.5,-0.0956
gw1_19,1,19,19,ARS-BRE-COV-FUL-IPS,ARS,BRE,COV,FUL,IPS,1,False,2.5965,4.0,18,94.7,2,10.5,-0.0374
gw1_19,1,19,19,ARS-BRE-COV-FUL-LEE,ARS,BRE,COV,FUL,LEE,1,False,2.5614,3.0,19,100.0,2,10.5,-0.0909
gw1_19,1,19,19,ARS-BRE-COV-FUL-LIV,ARS,BRE,COV,FUL,LIV,1,False,2.5789,4.0,17,89.5,3,15.8,0.0102
gw1_19,1,19,19,ARS-BRE-COV-FUL-MCI,ARS,BRE,COV,FUL,MCI,1,False,2.5439,4.0,18,94.7,2,10.5,-0.092
gw1_19,1,19,19,ARS-BRE-COV-FUL-MUN,ARS,BRE,COV,FUL,MUN,1,False,2.5965,4.0,18,94.7,2,10.5,-0.0411
gw1_19,1,19,19,ARS-BRE-COV-FUL-NEW,ARS,BRE,COV,FUL,NEW,1,False,2.614,4.0,18,94.7,2,10.5,-0.0394
gw1_19,1,19,19,ARS-BRE-COV-FUL-NFO,ARS,BRE,COV,FUL,NFO,1,False,2.5789,4.0,18,94.7,2,10.5,-0.0619
gw1_19,1,19,19,ARS-BRE-COV-FUL-TOT,ARS,BRE,COV,FUL,TOT,1,False,2.5614,4.0,18,94.7,2,10.5,-0.082
gw1_19,1,19,19,ARS-BRE-COV-FUL-SUN,ARS,BRE,COV,FUL,SUN,2,False,2.5965,4.0,18,94.7,2,10.5,0.0045
gw1_19,1,19,19,ARS-BRE-COV-HUL-IPS,ARS,BRE,COV,HUL,IPS,2,False,2.5965,4.0,18,94.7,2,10.5,-0.0801
gw1_19,1,19,19,ARS-BRE-COV-HUL-LEE,ARS,BRE,COV,HUL,LEE,2,False,2.5965,4.0,18,94.7,1,5.3,-0.1206
gw1_19,1,19,19,ARS-BRE-COV-HUL-LIV,ARS,BRE,COV,HUL,LIV,2,False,2.5614,4.0,18,94.7,1,5.3,-0.101
gw1_19,1,19,19,ARS-BRE-COV-HUL-MCI,ARS,BRE,COV,HUL,MCI,2,False,2.5614,4.0,18,94.7,1,5.3,-0.0994
gw1_19,1,19,19,ARS-BRE-COV-HUL-MUN,ARS,BRE,COV,HUL,MUN,2,False,2.614,4.0,18,94.7,2,10.5,-0.0684
gw1_19,1,19,19,ARS-BRE-COV-HUL-NEW,ARS,BRE,COV,HUL,NEW,2,False,2.6316,4.0,17,89.5,1,5.3,-0.0914
gw1_19,1,19,19,ARS-BRE-COV-HUL-NFO,ARS,BRE,COV,HUL,NFO,2,False,2.5965,4.0,17,89.5,1,5.3,-0.0658
gw1_19,1,19,19,ARS-BRE-COV-HUL-TOT,ARS,BRE,COV,HUL,TOT,2,False,2.5965,4.0,17,89.5,2,10.5,-0.0605
gw1_19,1,19,19,ARS-BRE-COV-HUL-SUN,ARS,BRE,COV,HUL,SUN,3,False,2.5614,3.0,19,100.0,4,21.1,-0.0595
gw1_19,1,19,19,ARS-BRE-COV-IPS-LEE,ARS,BRE,COV,IPS,LEE,1,False,2.5965,4.0,17,89.5,1,5.3,-0.0957
gw1_19,1,19,19,ARS-BRE-COV-IPS-LIV,ARS,BRE,COV,IPS,LIV,1,False,2.5614,4.0,17,89.5,3,15.8,-0.0427
gw1_19,1,19,19,ARS-BRE-COV-IPS-MCI,ARS,BRE,COV,IPS,MCI,1,False,2.5614,4.0,17,89.5,3,15.8,-0.0905
gw1_19,1,19,19,ARS-BRE-COV-IPS-MUN,ARS,BRE,COV,IPS,MUN,1,False,2.5965,4.0,18,94.7,2,10.5,-0.0792
gw1_19,1,19,19,ARS-BRE-COV-IPS-NEW,ARS,BRE,COV,IPS,NEW,1,False,2.6316,4.0,17,89.5,1,5.3,-0.0472
gw1_19,1,19,19,ARS-BRE-COV-IPS-NFO,ARS,BRE,COV,IPS,NFO,1,False,2.614,4.0,15,78.9,4,21.1,-0.0235
gw1_19,1,19,19,ARS-BRE-COV-IPS-TOT,ARS,BRE,COV,IPS,TOT,1,False,2.5965,4.0,16,84.2,2,10.5,-0.0532
gw1_19,1,19,19,ARS-BRE-COV-IPS-SUN,ARS,BRE,COV,IPS,SUN,2,False,2.5789,4.0,18,94.7,4,21.1,-0.037
gw1_19,1,19,19,ARS-BRE-COV-LEE-LIV,ARS,BRE,COV,LEE,LIV,1,False,2.5614,4.0,17,89.5,2,10.5,-0.0814
gw1_19,1,19,19,ARS-BRE-COV-LEE-MCI,ARS,BRE,COV,LEE,MCI,1,False,2.5614,4.0,17,89.5,1,5.3,-0.1295
gw1_19,1,19,19,ARS-BRE-COV-LEE-MUN,ARS,BRE,COV,LEE,MUN,1,False,2.5789,3.0,19,100.0,1,5.3,-0.1042
gw1_19,1,19,19,ARS-BRE-COV-LEE-NEW,ARS,BRE,COV,LEE,NEW,1,False,2.614,4.0,17,89.5,1,5.3,-0.0878
gw1_19,1,19,19,ARS-BRE-COV-LEE-NFO,ARS,BRE,COV,LEE,NFO,1,False,2.5965,4.0,16,84.2,1,5.3,-0.0922
gw1_19,1,19,19,ARS-BRE-COV-LEE-TOT,ARS,BRE,COV,LEE,TOT,1,False,2.5789,4.0,17,89.5,1,5.3,-0.126
gw1_19,1,19,19,ARS-BRE-COV-LEE-SUN,ARS,BRE,COV,LEE,SUN,2,False,2.5614,4.0,18,94.7,2,10.5,-0.0835
gw1_19,1,19,19,ARS-BRE-COV-LIV-MCI,ARS,BRE,COV,LIV,MCI,1,False,2.5439,4.0,16,84.2,3,15.8,-0.0879
gw1_19,1,19,19,ARS-BRE-COV-LIV-MUN,ARS,BRE,COV,LIV,MUN,1,False,2.5789,4.0,17,89.5,1,5.3,-0.0715
gw1_19,1,19,19,ARS-BRE-COV-LIV-NEW,ARS,BRE,COV,LIV,NEW,1,False,2.5614,4.0,18,94.7,2,10.5,-0.0917
gw1_19,1,19,19,ARS-BRE-COV-LIV-NFO,ARS,BRE,COV,LIV,NFO,1,False,2.5614,4.0,17,89.5,3,15.8,-0.0457
gw1_19,1,19,19,ARS-BRE-COV-LIV-TOT,ARS,BRE,COV,LIV,TOT,1,False,2.5614,4.0,17,89.5,2,10.5,-0.0681
gw1_19,1,19,19,ARS-BRE-COV-LIV-SUN,ARS,BRE,COV,LIV,SUN,2,False,2.5439,4.0,18,94.7,3,15.8,-0.0359
gw1_19,1,19,19,ARS-BRE-COV-MCI-MUN,ARS,BRE,COV,MCI,MUN,1,False,2.5614,4.0,18,94.7,0,0.0,-0.1287
gw1_19,1,19,19,ARS-BRE-COV-MCI-NEW,ARS,BRE,COV,MCI,NEW,1,False,2.5614,4.0,18,94.7,1,5.3,-0.1311
gw1_19,1,19,19,ARS-BRE-COV-MCI-NFO,ARS,BRE,COV,MCI,NFO,1,False,2.5439,4.0,18,94.7,2,10.5,-0.0654
gw1_19,1,19,19,ARS-BRE-COV-MCI-TOT,ARS,BRE,COV,MCI,TOT,1,False,2.5614,4.0,16,84.2,1,5.3,-0.0816
gw1_19,1,19,19,ARS-BRE-COV-MCI-SUN,ARS,BRE,COV,MCI,SUN,2,False,2.5263,4.0,18,94.7,3,15.8,-0.1052
gw1_19,1,19,19,ARS-BRE-COV-MUN-NEW,ARS,BRE,COV,MUN,NEW,1,False,2.5965,3.0,19,100.0,1,5.3,-0.0876
gw1_19,1,19,19,ARS-BRE-COV-MUN-NFO,ARS,BRE,COV,MUN,NFO,1,False,2.5789,4.0,18,94.7,2,10.5,-0.0619
gw1_19,1,19,19,ARS-BRE-COV-MUN-TOT,ARS,BRE,COV,MUN,TOT,1,False,2.5965,4.0,17,89.5,2,10.5,-0.0778
gw1_19,1,19,19,ARS-BRE-COV-MUN-SUN,ARS,BRE,COV,MUN,SUN,2,False,2.5614,3.0,19,100.0,4,21.1,-0.0552
gw1_19,1,19,19,ARS-BRE-COV-NEW-NFO,ARS,BRE,COV,NEW,NFO,1,False,2.5965,4.0,17,89.5,2,10.5,-0.0793
gw1_19,1,19,19,ARS-BRE-COV-NEW-TOT,ARS,BRE,COV,NEW,TOT,1,False,2.5965,4.0,17,89.5,1,5.3,-0.1028
gw1_19,1,19,19,ARS-BRE-COV-NEW-SUN,ARS,BRE,COV,NEW,SUN,2,False,2.5965,4.0,18,94.7,2,10.5,-0.0794
