set_id,set_label,clubs,archetype,is_distinct_clubs,combined_cost,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr,player1,player2,player3,player4,player5
9991,Rúben (MCI) + Cash (AVL) + Pau (AVL) + Robertson (TOT) + Diop (IPS),MCI-AVL-AVL-TOT-IPS,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Cash (AVL, £4.5m)","Pau (AVL, £4.5m)","Robertson (TOT, £4.5m)","Diop (IPS, £4.0m)"
10452,Colwill (CHE) + Cash (AVL) + Smith (BOU) + F.Kadıoğlu (BHA) + Boscagli (BHA),CHE-AVL-BOU-BHA-BHA,Other,False,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)"
10852,Rúben (MCI) + Cash (AVL) + Smith (BOU) + Mitchell (CRY) + Ajayi (HUL),MCI-AVL-BOU-CRY-HUL,1-Premium Anchor,True,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","Mitchell (CRY, £4.5m)","Ajayi (HUL, £4.0m)"
13022,Thiaw (NEW) + Cash (AVL) + F.Kadıoğlu (BHA) + Heaven (MUN) + Robertson (TOT),NEW-AVL-BHA-MUN-TOT,Other,True,23.0,144.25,149.0,2.531,2.614,"Thiaw (NEW, £5.0m)","Cash (AVL, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
14735,Van Hecke (TOT) + Cash (AVL) + Mitchell (CRY) + Aina (NFO) + Robertson (TOT),TOT-AVL-CRY-NFO-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Van Hecke (TOT, £5.0m)","Cash (AVL, £4.5m)","Mitchell (CRY, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)"
16306,Silva (BOU) + Thiaw (NEW) + Smith (BOU) + Ajer (BRE) + Thomas (COV),BOU-NEW-BOU-BRE-COV,Other,False,23.0,144.25,149.0,2.531,2.614,"Silva (BOU, £5.0m)","Thiaw (NEW, £5.0m)","Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Thomas (COV, £4.0m)"
16318,Silva (BOU) + Smith (BOU) + Ajer (BRE) + Mitchell (CRY) + Heaven (MUN),BOU-BOU-BRE-CRY-MUN,Other,False,23.0,144.25,149.0,2.531,2.614,"Silva (BOU, £5.0m)","Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Mitchell (CRY, £4.5m)","Heaven (MUN, £4.5m)"
16386,Silva (BOU) + Smith (BOU) + Ajer (BRE) + Heaven (MUN) + Shaw (MUN),BOU-BOU-BRE-MUN-MUN,Other,False,23.0,144.25,149.0,2.531,2.614,"Silva (BOU, £5.0m)","Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Heaven (MUN, £4.5m)","Shaw (MUN, £4.5m)"
16497,Silva (BOU) + Thiaw (NEW) + Smith (BOU) + F.Kadıoğlu (BHA) + Diop (IPS),BOU-NEW-BOU-BHA-IPS,Other,False,23.0,144.25,149.0,2.531,2.614,"Silva (BOU, £5.0m)","Thiaw (NEW, £5.0m)","Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Diop (IPS, £4.0m)"
17043,Silva (BOU) + Thiaw (NEW) + Smith (BOU) + Aina (NFO) + Ajayi (HUL),BOU-NEW-BOU-NFO-HUL,Other,False,23.0,144.25,149.0,2.531,2.614,"Silva (BOU, £5.0m)","Thiaw (NEW, £5.0m)","Smith (BOU, £4.5m)","Aina (NFO, £4.5m)","Ajayi (HUL, £4.0m)"
17089,Silva (BOU) + Thiaw (NEW) + Smith (BOU) + Robertson (TOT) + Diop (IPS),BOU-NEW-BOU-TOT-IPS,Other,False,23.0,144.25,149.0,2.531,2.614,"Silva (BOU, £5.0m)","Thiaw (NEW, £5.0m)","Smith (BOU, £4.5m)","Robertson (TOT, £4.5m)","Diop (IPS, £4.0m)"
17121,Silva (BOU) + Smith (BOU) + Rodon (LEE) + Heaven (MUN) + Robertson (TOT),BOU-BOU-LEE-MUN-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Silva (BOU, £5.0m)","Smith (BOU, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
17559,Colwill (CHE) + Smith (BOU) + Ajer (BRE) + Robinson (FUL) + J.Cuenca (FUL),CHE-BOU-BRE-FUL-FUL,Other,False,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)"
18098,Van Hecke (TOT) + Smith (BOU) + Ajer (BRE) + Rodon (LEE) + Robertson (TOT),TOT-BOU-BRE-LEE-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Van Hecke (TOT, £5.0m)","Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Robertson (TOT, £4.5m)"
18213,Colwill (CHE) + Smith (BOU) + F.Kadıoğlu (BHA) + Boscagli (BHA) + Robertson (TOT),CHE-BOU-BHA-BHA-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Robertson (TOT, £4.5m)"
18374,Colwill (CHE) + Smith (BOU) + F.Kadıoğlu (BHA) + Robinson (FUL) + J.Cuenca (FUL),CHE-BOU-BHA-FUL-FUL,Other,False,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)"
19463,Rúben (MCI) + Colwill (CHE) + Smith (BOU) + Ajayi (HUL) + Coyle (HUL),MCI-CHE-BOU-HUL-HUL,Other,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)"
21096,Jacquet (LIV) + Smith (BOU) + Robinson (FUL) + J.Cuenca (FUL) + Aina (NFO),LIV-BOU-FUL-FUL-NFO,Other,False,23.0,144.25,149.0,2.531,2.614,"Jacquet (LIV, £5.0m)","Smith (BOU, £4.5m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)","Aina (NFO, £4.5m)"
21755,Van Hecke (TOT) + Smith (BOU) + Rodon (LEE) + Bogle (LEE) + Robertson (TOT),TOT-BOU-LEE-LEE-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Van Hecke (TOT, £5.0m)","Smith (BOU, £4.5m)","Rodon (LEE, £4.5m)","Bogle (LEE, £4.5m)","Robertson (TOT, £4.5m)"
21814,Thiaw (NEW) + Smith (BOU) + Rodon (LEE) + Heaven (MUN) + Robertson (TOT),NEW-BOU-LEE-MUN-TOT,Other,True,23.0,144.25,149.0,2.531,2.614,"Thiaw (NEW, £5.0m)","Smith (BOU, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
24175,Colwill (CHE) + Ajer (BRE) + Mykolenko (EVE) + Rodon (LEE) + Robertson (TOT),CHE-BRE-EVE-LEE-TOT,Other,True,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Ajer (BRE, £4.5m)","Mykolenko (EVE, £4.5m)","Rodon (LEE, £4.5m)","Robertson (TOT, £4.5m)"
24395,Colwill (CHE) + Ajer (BRE) + Rodon (LEE) + Heaven (MUN) + Robertson (TOT),CHE-BRE-LEE-MUN-TOT,Other,True,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
25350,Rúben (MCI) + Ajer (BRE) + Mitchell (CRY) + Rodon (LEE) + Diop (IPS),MCI-BRE-CRY-LEE-IPS,1-Premium Anchor,True,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Ajer (BRE, £4.5m)","Mitchell (CRY, £4.5m)","Rodon (LEE, £4.5m)","Diop (IPS, £4.0m)"
25713,Rúben (MCI) + Ajer (BRE) + Mykolenko (EVE) + Rodon (LEE) + Diop (IPS),MCI-BRE-EVE-LEE-IPS,1-Premium Anchor,True,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Ajer (BRE, £4.5m)","Mykolenko (EVE, £4.5m)","Rodon (LEE, £4.5m)","Diop (IPS, £4.0m)"
26426,Jacquet (LIV) + Thiaw (NEW) + Ajer (BRE) + Rodon (LEE) + Diop (IPS),LIV-NEW-BRE-LEE-IPS,Other,True,23.0,144.25,149.0,2.531,2.614,"Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Diop (IPS, £4.0m)"
27002,Colwill (CHE) + Thiaw (NEW) + F.Kadıoğlu (BHA) + Boscagli (BHA) + Thomas (COV),CHE-NEW-BHA-BHA-COV,Other,False,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Thomas (COV, £4.0m)"
27118,Rúben (MCI) + F.Kadıoğlu (BHA) + Boscagli (BHA) + Mitchell (CRY) + Thomas (COV),MCI-BHA-BHA-CRY-COV,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Mitchell (CRY, £4.5m)","Thomas (COV, £4.0m)"
27475,Rúben (MCI) + F.Kadıoğlu (BHA) + Boscagli (BHA) + Robertson (TOT) + Ajayi (HUL),MCI-BHA-BHA-TOT-HUL,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)"
27520,Rúben (MCI) + F.Kadıoğlu (BHA) + Boscagli (BHA) + Robertson (TOT) + Diop (IPS),MCI-BHA-BHA-TOT-IPS,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Robertson (TOT, £4.5m)","Diop (IPS, £4.0m)"
27878,Colwill (CHE) + Van Hecke (TOT) + F.Kadıoğlu (BHA) + Robertson (TOT) + Thomas (COV),CHE-TOT-BHA-TOT-COV,Other,False,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Van Hecke (TOT, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)"
28213,Colwill (CHE) + Van Hecke (TOT) + F.Kadıoğlu (BHA) + Robertson (TOT) + Diop (IPS),CHE-TOT-BHA-TOT-IPS,Other,False,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Van Hecke (TOT, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Diop (IPS, £4.0m)"
29164,Rúben (MCI) + F.Kadıoğlu (BHA) + Mitchell (CRY) + Heaven (MUN) + Ajayi (HUL),MCI-BHA-CRY-MUN-HUL,1-Premium Anchor,True,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","F.Kadıoğlu (BHA, £4.5m)","Mitchell (CRY, £4.5m)","Heaven (MUN, £4.5m)","Ajayi (HUL, £4.0m)"
29342,Van Hecke (TOT) + F.Kadıoğlu (BHA) + Mitchell (CRY) + Aina (NFO) + Robertson (TOT),TOT-BHA-CRY-NFO-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Van Hecke (TOT, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Mitchell (CRY, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)"
29689,Van Hecke (TOT) + F.Kadıoğlu (BHA) + Mykolenko (EVE) + Heaven (MUN) + Robertson (TOT),TOT-BHA-EVE-MUN-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Van Hecke (TOT, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Mykolenko (EVE, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
29812,Rúben (MCI) + F.Kadıoğlu (BHA) + Robinson (FUL) + Heaven (MUN) + Ajayi (HUL),MCI-BHA-FUL-MUN-HUL,1-Premium Anchor,True,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","F.Kadıoğlu (BHA, £4.5m)","Robinson (FUL, £4.5m)","Heaven (MUN, £4.5m)","Ajayi (HUL, £4.0m)"
29951,Rúben (MCI) + F.Kadıoğlu (BHA) + Robinson (FUL) + Heaven (MUN) + O'Nien (SUN),MCI-BHA-FUL-MUN-SUN,1-Premium Anchor,True,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","F.Kadıoğlu (BHA, £4.5m)","Robinson (FUL, £4.5m)","Heaven (MUN, £4.5m)","O'Nien (SUN, £4.0m)"
30157,Jacquet (LIV) + Van Hecke (TOT) + F.Kadıoğlu (BHA) + Robertson (TOT) + Ajayi (HUL),LIV-TOT-BHA-TOT-HUL,Other,False,23.0,144.25,149.0,2.531,2.614,"Jacquet (LIV, £5.0m)","Van Hecke (TOT, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)"
30412,Van Hecke (TOT) + F.Kadıoğlu (BHA) + Rodon (LEE) + Bogle (LEE) + Robertson (TOT),TOT-BHA-LEE-LEE-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Van Hecke (TOT, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Rodon (LEE, £4.5m)","Bogle (LEE, £4.5m)","Robertson (TOT, £4.5m)"
30606,Rúben (MCI) + F.Kadıoğlu (BHA) + Heaven (MUN) + Shaw (MUN) + O'Nien (SUN),MCI-BHA-MUN-MUN-SUN,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","F.Kadıoğlu (BHA, £4.5m)","Heaven (MUN, £4.5m)","Shaw (MUN, £4.5m)","O'Nien (SUN, £4.0m)"
33179,Colwill (CHE) + Jacquet (LIV) + Heaven (MUN) + Robertson (TOT) + Ajayi (HUL),CHE-LIV-MUN-TOT-HUL,Other,True,23.0,144.25,149.0,2.531,2.614,"Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)"
35141,Rúben (MCI) + Robinson (FUL) + J.Cuenca (FUL) + Heaven (MUN) + Thomas (COV),MCI-FUL-FUL-MUN-COV,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)","Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)"
35943,Jacquet (LIV) + Van Hecke (TOT) + Heaven (MUN) + Robertson (TOT) + Thomas (COV),LIV-TOT-MUN-TOT-COV,Other,False,23.0,144.25,149.0,2.531,2.614,"Jacquet (LIV, £5.0m)","Van Hecke (TOT, £5.0m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)"
36391,Rúben (MCI) + Mitchell (CRY) + Chadi Riad (CRY) + Robertson (TOT) + Diop (IPS),MCI-CRY-CRY-TOT-IPS,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Mitchell (CRY, £4.5m)","Chadi Riad (CRY, £4.5m)","Robertson (TOT, £4.5m)","Diop (IPS, £4.0m)"
36491,Rúben (MCI) + Mitchell (CRY) + Chadi Riad (CRY) + Robertson (TOT) + O'Nien (SUN),MCI-CRY-CRY-TOT-SUN,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Mitchell (CRY, £4.5m)","Chadi Riad (CRY, £4.5m)","Robertson (TOT, £4.5m)","O'Nien (SUN, £4.0m)"
36977,Rúben (MCI) + Mitchell (CRY) + Robinson (FUL) + Rodon (LEE) + Ajayi (HUL),MCI-CRY-FUL-LEE-HUL,1-Premium Anchor,True,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Mitchell (CRY, £4.5m)","Robinson (FUL, £4.5m)","Rodon (LEE, £4.5m)","Ajayi (HUL, £4.0m)"
37632,Rúben (MCI) + Mitchell (CRY) + Rodon (LEE) + Heaven (MUN) + O'Nien (SUN),MCI-CRY-LEE-MUN-SUN,1-Premium Anchor,True,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Mitchell (CRY, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","O'Nien (SUN, £4.0m)"
38783,Rúben (MCI) + Mykolenko (EVE) + Rodon (LEE) + Bogle (LEE) + Diop (IPS),MCI-EVE-LEE-LEE-IPS,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Mykolenko (EVE, £4.5m)","Rodon (LEE, £4.5m)","Bogle (LEE, £4.5m)","Diop (IPS, £4.0m)"
39398,Rúben (MCI) + Robinson (FUL) + J.Cuenca (FUL) + Rodon (LEE) + O'Nien (SUN),MCI-FUL-FUL-LEE-SUN,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)","Rodon (LEE, £4.5m)","O'Nien (SUN, £4.0m)"
39822,Jacquet (LIV) + Van Hecke (TOT) + Robinson (FUL) + Robertson (TOT) + Diop (IPS),LIV-TOT-FUL-TOT-IPS,Other,False,23.0,144.25,149.0,2.531,2.614,"Jacquet (LIV, £5.0m)","Van Hecke (TOT, £5.0m)","Robinson (FUL, £4.5m)","Robertson (TOT, £4.5m)","Diop (IPS, £4.0m)"
39964,Rúben (MCI) + Robinson (FUL) + Rodon (LEE) + Hume (SUN) + O'Nien (SUN),MCI-FUL-LEE-SUN-SUN,1-Premium Anchor,False,23.0,144.25,149.0,2.531,2.614,"Rúben (MCI, £5.5m)","Robinson (FUL, £4.5m)","Rodon (LEE, £4.5m)","Hume (SUN, £4.5m)","O'Nien (SUN, £4.0m)"
39977,Van Hecke (TOT) + Robinson (FUL) + Rodon (LEE) + Heaven (MUN) + Robertson (TOT),TOT-FUL-LEE-MUN-TOT,Other,False,23.0,144.25,149.0,2.531,2.614,"Van Hecke (TOT, £5.0m)","Robinson (FUL, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
40943,Frimpong (LIV) + Jacquet (LIV) + Rodon (LEE) + Diop (IPS) + O'Shea (IPS),LIV-LIV-LEE-IPS-IPS,Other,False,23.0,144.25,149.0,2.531,2.614,"Frimpong (LIV, £5.5m)","Jacquet (LIV, £5.0m)","Rodon (LEE, £4.5m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
41545,Jacquet (LIV) + Thiaw (NEW) + Rodon (LEE) + Heaven (MUN) + O'Nien (SUN),LIV-NEW-LEE-MUN-SUN,Other,True,23.0,144.25,149.0,2.531,2.614,"Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","O'Nien (SUN, £4.0m)"
2963,Silva (BOU) + Konsa (ARS) + Smith (BOU) + Robinson (FUL) + Robertson (TOT),BOU-ARS-BOU-FUL-TOT,Other,False,23.0,144.25,150.0,2.531,2.632,"Silva (BOU, £5.0m)","Konsa (ARS, £4.5m)","Smith (BOU, £4.5m)","Robinson (FUL, £4.5m)","Robertson (TOT, £4.5m)"
4870,Van Hecke (TOT) + Konsa (ARS) + Ajer (BRE) + Rodon (LEE) + Robertson (TOT),TOT-ARS-BRE-LEE-TOT,Other,False,23.0,144.25,150.0,2.531,2.632,"Van Hecke (TOT, £5.0m)","Konsa (ARS, £4.5m)","Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Robertson (TOT, £4.5m)"
8591,Van Hecke (TOT) + Konsa (ARS) + Rodon (LEE) + Heaven (MUN) + Robertson (TOT),TOT-ARS-LEE-MUN-TOT,Other,False,23.0,144.25,150.0,2.531,2.632,"Van Hecke (TOT, £5.0m)","Konsa (ARS, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
16948,Silva (BOU) + Thiaw (NEW) + Smith (BOU) + Robinson (FUL) + Ajayi (HUL),BOU-NEW-BOU-FUL-HUL,Other,False,23.0,144.25,150.0,2.531,2.632,"Silva (BOU, £5.0m)","Thiaw (NEW, £5.0m)","Smith (BOU, £4.5m)","Robinson (FUL, £4.5m)","Ajayi (HUL, £4.0m)"
17036,Rúben (MCI) + Silva (BOU) + Smith (BOU) + Ajayi (HUL) + O'Nien (SUN),MCI-BOU-BOU-HUL-SUN,Other,False,23.0,144.25,150.0,2.531,2.632,"Rúben (MCI, £5.5m)","Silva (BOU, £5.0m)","Smith (BOU, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
27085,Colwill (CHE) + F.Kadıoğlu (BHA) + Boscagli (BHA) + Heaven (MUN) + Robertson (TOT),CHE-BHA-BHA-MUN-TOT,Other,False,23.0,144.25,150.0,2.531,2.632,"Colwill (CHE, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
30476,Van Hecke (TOT) + F.Kadıoğlu (BHA) + Rodon (LEE) + Heaven (MUN) + Robertson (TOT),TOT-BHA-LEE-MUN-TOT,Other,False,23.0,144.25,150.0,2.531,2.632,"Van Hecke (TOT, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)"
33048,Rúben (MCI) + Colwill (CHE) + Rodon (LEE) + Ajayi (HUL) + Coyle (HUL),MCI-CHE-LEE-HUL-HUL,Other,False,23.0,144.25,150.0,2.531,2.632,"Rúben (MCI, £5.5m)","Colwill (CHE, £5.0m)","Rodon (LEE, £4.5m)","Ajayi (HUL, £4.0m)","Coyle (HUL, £4.0m)"
33803,Rúben (MCI) + Gvardiol (MCI) + Thomas (COV) + van Ewijk (COV) + Amenda (COV),MCI-MCI-COV-COV-COV,2-Premium Anchor,False,23.0,144.25,150.0,2.531,2.632,"Rúben (MCI, £5.5m)","Gvardiol (MCI, £5.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","Amenda (COV, £4.0m)"
37291,Rúben (MCI) + Mitchell (CRY) + Rodon (LEE) + Heaven (MUN) + Ajayi (HUL),MCI-CRY-LEE-MUN-HUL,1-Premium Anchor,True,23.0,144.25,150.0,2.531,2.632,"Rúben (MCI, £5.5m)","Mitchell (CRY, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Ajayi (HUL, £4.0m)"
37293,Rúben (MCI) + Mitchell (CRY) + Rodon (LEE) + Aina (NFO) + Ajayi (HUL),MCI-CRY-LEE-NFO-HUL,1-Premium Anchor,True,23.0,144.25,150.0,2.531,2.632,"Rúben (MCI, £5.5m)","Mitchell (CRY, £4.5m)","Rodon (LEE, £4.5m)","Aina (NFO, £4.5m)","Ajayi (HUL, £4.0m)"
38619,Rúben (MCI) + Mykolenko (EVE) + Rodon (LEE) + Bogle (LEE) + Ajayi (HUL),MCI-EVE-LEE-LEE-HUL,1-Premium Anchor,False,23.0,144.25,150.0,2.531,2.632,"Rúben (MCI, £5.5m)","Mykolenko (EVE, £4.5m)","Rodon (LEE, £4.5m)","Bogle (LEE, £4.5m)","Ajayi (HUL, £4.0m)"
10232,Silva (BOU) + Cash (AVL) + Smith (BOU) + Robinson (FUL) + J.Cuenca (FUL),BOU-AVL-BOU-FUL-FUL,Other,False,23.0,144.25,151.0,2.531,2.649,"Silva (BOU, £5.0m)","Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)"
41065,Jacquet (LIV) + Thiaw (NEW) + Rodon (LEE) + Bogle (LEE) + Diop (IPS),LIV-NEW-LEE-LEE-IPS,Other,False,23.0,144.25,151.0,2.531,2.649,"Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Rodon (LEE, £4.5m)","Bogle (LEE, £4.5m)","Diop (IPS, £4.0m)"
12006,Thiaw (NEW) + Cash (AVL) + Ajer (BRE) + Robinson (FUL) + Aina (NFO),NEW-AVL-BRE-FUL-NFO,Other,True,23.0,144.75,145.0,2.539,2.544,"Thiaw (NEW, £5.0m)","Cash (AVL, £4.5m)","Ajer (BRE, £4.5m)","Robinson (FUL, £4.5m)","Aina (NFO, £4.5m)"
4375,Colwill (CHE) + Jacquet (LIV) + Konsa (ARS) + Ajer (BRE) + O'Nien (SUN),CHE-LIV-ARS-BRE-SUN,Other,True,23.0,144.75,146.0,2.539,2.561,"Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","Ajer (BRE, £4.5m)","O'Nien (SUN, £4.0m)"
4918,Rúben (MCI) + Konsa (ARS) + Ajer (BRE) + Aina (NFO) + O'Nien (SUN),MCI-ARS-BRE-NFO-SUN,1-Premium Anchor,True,23.0,144.75,146.0,2.539,2.561,"Rúben (MCI, £5.5m)","Konsa (ARS, £4.5m)","Ajer (BRE, £4.5m)","Aina (NFO, £4.5m)","O'Nien (SUN, £4.0m)"
11546,Thiaw (NEW) + Cash (AVL) + Ajer (BRE) + F.Kadıoğlu (BHA) + Aina (NFO),NEW-AVL-BRE-BHA-NFO,Other,True,23.0,144.75,146.0,2.539,2.561,"Thiaw (NEW, £5.0m)","Cash (AVL, £4.5m)","Ajer (BRE, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Aina (NFO, £4.5m)"
12090,Jacquet (LIV) + Thiaw (NEW) + Cash (AVL) + Ajer (BRE) + Diop (IPS),LIV-NEW-AVL-BRE-IPS,Other,True,23.0,144.75,146.0,2.539,2.561,"Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Cash (AVL, £4.5m)","Ajer (BRE, £4.5m)","Diop (IPS, £4.0m)"
12206,Thiaw (NEW) + Cash (AVL) + Ajer (BRE) + Heaven (MUN) + Aina (NFO),NEW-AVL-BRE-MUN-NFO,Other,True,23.0,144.75,146.0,2.539,2.561,"Thiaw (NEW, £5.0m)","Cash (AVL, £4.5m)","Ajer (BRE, £4.5m)","Heaven (MUN, £4.5m)","Aina (NFO, £4.5m)"
13469,Colwill (CHE) + Thiaw (NEW) + Cash (AVL) + Robinson (FUL) + Diop (IPS),CHE-NEW-AVL-FUL-IPS,Other,True,23.0,144.75,146.0,2.539,2.561,"Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Cash (AVL, £4.5m)","Robinson (FUL, £4.5m)","Diop (IPS, £4.0m)"
