occupancy_key,club_1,club_2,club_3,club_4,club_5,distinct_clubs,occupancy_shape,rank_mod_fdr,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr
BRE-CRY-HUL-HUL-LEE,BRE,CRY,HUL,HUL,LEE,4,2-1-1-1,35765,150.25,154.0,2.636,2.702
BRE-CRY-HUL-HUL-LIV,BRE,CRY,HUL,HUL,LIV,4,2-1-1-1,31060,148.25,150.0,2.601,2.632
BRE-CRY-HUL-HUL-MCI,BRE,CRY,HUL,HUL,MCI,4,2-1-1-1,32454,148.75,151.0,2.61,2.649
BRE-CRY-HUL-HUL-MUN,BRE,CRY,HUL,HUL,MUN,4,2-1-1-1,39891,153.75,156.0,2.697,2.737
BRE-CRY-HUL-HUL-NEW,BRE,CRY,HUL,HUL,NEW,4,2-1-1-1,39892,153.75,155.0,2.697,2.719
BRE-CRY-HUL-HUL-NFO,BRE,CRY,HUL,HUL,NFO,4,2-1-1-1,37381,151.25,153.0,2.654,2.684
BRE-CRY-HUL-HUL-SUN,BRE,CRY,HUL,HUL,SUN,4,2-1-1-1,36610,150.75,153.0,2.645,2.684
BRE-CRY-HUL-HUL-TOT,BRE,CRY,HUL,HUL,TOT,4,2-1-1-1,36611,150.75,154.0,2.645,2.702
BRE-CRY-HUL-IPS-IPS,BRE,CRY,HUL,IPS,IPS,4,2-1-1-1,32455,148.75,150.0,2.61,2.632
BRE-CRY-HUL-IPS-LEE,BRE,CRY,HUL,IPS,LEE,5,1-1-1-1-1,29591,147.75,151.0,2.592,2.649
BRE-CRY-HUL-IPS-LIV,BRE,CRY,HUL,IPS,LIV,5,1-1-1-1-1,20444,145.25,147.0,2.548,2.579
BRE-CRY-HUL-IPS-MCI,BRE,CRY,HUL,IPS,MCI,5,1-1-1-1-1,16210,144.25,146.0,2.531,2.561
BRE-CRY-HUL-IPS-MUN,BRE,CRY,HUL,IPS,MUN,5,1-1-1-1-1,31061,148.25,149.0,2.601,2.614
BRE-CRY-HUL-IPS-NEW,BRE,CRY,HUL,IPS,NEW,5,1-1-1-1-1,35766,150.25,151.0,2.636,2.649
BRE-CRY-HUL-IPS-NFO,BRE,CRY,HUL,IPS,NFO,5,1-1-1-1-1,31062,148.25,151.0,2.601,2.649
BRE-CRY-HUL-IPS-SUN,BRE,CRY,HUL,IPS,SUN,5,1-1-1-1-1,29592,147.75,149.0,2.592,2.614
BRE-CRY-HUL-IPS-TOT,BRE,CRY,HUL,IPS,TOT,5,1-1-1-1-1,24509,146.25,148.0,2.566,2.596
BRE-CRY-HUL-LEE-LEE,BRE,CRY,HUL,LEE,LEE,4,2-1-1-1,36612,150.75,156.0,2.645,2.737
BRE-CRY-HUL-LEE-LIV,BRE,CRY,HUL,LEE,LIV,5,1-1-1-1-1,24510,146.25,150.0,2.566,2.632
BRE-CRY-HUL-LEE-MCI,BRE,CRY,HUL,LEE,MCI,5,1-1-1-1-1,22510,145.75,150.0,2.557,2.632
BRE-CRY-HUL-LEE-MUN,BRE,CRY,HUL,LEE,MUN,5,1-1-1-1-1,32456,148.75,152.0,2.61,2.667
BRE-CRY-HUL-LEE-NEW,BRE,CRY,HUL,LEE,NEW,5,1-1-1-1-1,34770,149.75,153.0,2.627,2.684
BRE-CRY-HUL-LEE-NFO,BRE,CRY,HUL,LEE,NFO,5,1-1-1-1-1,31063,148.25,152.0,2.601,2.667
BRE-CRY-HUL-LEE-SUN,BRE,CRY,HUL,LEE,SUN,5,1-1-1-1-1,29593,147.75,151.0,2.592,2.649
BRE-CRY-HUL-LEE-TOT,BRE,CRY,HUL,LEE,TOT,5,1-1-1-1-1,29594,147.75,152.0,2.592,2.667
BRE-CRY-HUL-LIV-LIV,BRE,CRY,HUL,LIV,LIV,4,2-1-1-1,22511,145.75,148.0,2.557,2.596
BRE-CRY-HUL-LIV-MCI,BRE,CRY,HUL,LIV,MCI,5,1-1-1-1-1,12024,143.25,146.0,2.513,2.561
BRE-CRY-HUL-LIV-MUN,BRE,CRY,HUL,LIV,MUN,5,1-1-1-1-1,24511,146.25,148.0,2.566,2.596
BRE-CRY-HUL-LIV-NEW,BRE,CRY,HUL,LIV,NEW,5,1-1-1-1-1,31064,148.25,150.0,2.601,2.632
BRE-CRY-HUL-LIV-NFO,BRE,CRY,HUL,LIV,NFO,5,1-1-1-1-1,26296,146.75,149.0,2.575,2.614
BRE-CRY-HUL-LIV-SUN,BRE,CRY,HUL,LIV,SUN,5,1-1-1-1-1,22512,145.75,149.0,2.557,2.614
BRE-CRY-HUL-LIV-TOT,BRE,CRY,HUL,LIV,TOT,5,1-1-1-1-1,18310,144.75,148.0,2.539,2.596
BRE-CRY-HUL-MCI-MCI,BRE,CRY,HUL,MCI,MCI,4,2-1-1-1,22513,145.75,149.0,2.557,2.614
BRE-CRY-HUL-MCI-MUN,BRE,CRY,HUL,MCI,MUN,5,1-1-1-1-1,20445,145.25,148.0,2.548,2.596
BRE-CRY-HUL-MCI-NEW,BRE,CRY,HUL,MCI,NEW,5,1-1-1-1-1,27982,147.25,149.0,2.583,2.614
BRE-CRY-HUL-MCI-NFO,BRE,CRY,HUL,MCI,NFO,5,1-1-1-1-1,24512,146.25,149.0,2.566,2.614
BRE-CRY-HUL-MCI-SUN,BRE,CRY,HUL,MCI,SUN,5,1-1-1-1-1,18311,144.75,148.0,2.539,2.596
BRE-CRY-HUL-MCI-TOT,BRE,CRY,HUL,MCI,TOT,5,1-1-1-1-1,18312,144.75,148.0,2.539,2.596
BRE-CRY-HUL-MUN-MUN,BRE,CRY,HUL,MUN,MUN,4,2-1-1-1,38627,152.25,154.0,2.671,2.702
BRE-CRY-HUL-MUN-NEW,BRE,CRY,HUL,MUN,NEW,5,1-1-1-1-1,36613,150.75,152.0,2.645,2.667
BRE-CRY-HUL-MUN-NFO,BRE,CRY,HUL,MUN,NFO,5,1-1-1-1-1,32457,148.75,151.0,2.61,2.649
BRE-CRY-HUL-MUN-SUN,BRE,CRY,HUL,MUN,SUN,5,1-1-1-1-1,32458,148.75,151.0,2.61,2.649
BRE-CRY-HUL-MUN-TOT,BRE,CRY,HUL,MUN,TOT,5,1-1-1-1-1,31065,148.25,151.0,2.601,2.649
BRE-CRY-HUL-NEW-NEW,BRE,CRY,HUL,NEW,NEW,4,2-1-1-1,39893,153.75,155.0,2.697,2.719
BRE-CRY-HUL-NEW-NFO,BRE,CRY,HUL,NEW,NFO,5,1-1-1-1-1,35767,150.25,152.0,2.636,2.667
BRE-CRY-HUL-NEW-SUN,BRE,CRY,HUL,NEW,SUN,5,1-1-1-1-1,35768,150.25,152.0,2.636,2.667
BRE-CRY-HUL-NEW-TOT,BRE,CRY,HUL,NEW,TOT,5,1-1-1-1-1,32459,148.75,151.0,2.61,2.649
BRE-CRY-HUL-NFO-NFO,BRE,CRY,HUL,NFO,NFO,4,2-1-1-1,37382,151.25,155.0,2.654,2.719
BRE-CRY-HUL-NFO-SUN,BRE,CRY,HUL,NFO,SUN,5,1-1-1-1-1,31066,148.25,152.0,2.601,2.667
BRE-CRY-HUL-NFO-TOT,BRE,CRY,HUL,NFO,TOT,5,1-1-1-1-1,24513,146.25,149.0,2.566,2.614
BRE-CRY-HUL-SUN-SUN,BRE,CRY,HUL,SUN,SUN,4,2-1-1-1,34771,149.75,153.0,2.627,2.684
BRE-CRY-HUL-SUN-TOT,BRE,CRY,HUL,SUN,TOT,5,1-1-1-1-1,24514,146.25,149.0,2.566,2.614
BRE-CRY-HUL-TOT-TOT,BRE,CRY,HUL,TOT,TOT,4,2-1-1-1,31067,148.25,152.0,2.601,2.667
BRE-CRY-IPS-IPS-IPS,BRE,CRY,IPS,IPS,IPS,3,3-1-1,40969,155.75,156.0,2.732,2.737
BRE-CRY-IPS-IPS-LEE,BRE,CRY,IPS,IPS,LEE,4,2-1-1-1,29595,147.75,151.0,2.592,2.649
BRE-CRY-IPS-IPS-LIV,BRE,CRY,IPS,IPS,LIV,4,2-1-1-1,26297,146.75,149.0,2.575,2.614
BRE-CRY-IPS-IPS-MCI,BRE,CRY,IPS,IPS,MCI,4,2-1-1-1,18313,144.75,147.0,2.539,2.579
BRE-CRY-IPS-IPS-MUN,BRE,CRY,IPS,IPS,MUN,4,2-1-1-1,34772,149.75,150.0,2.627,2.632
BRE-CRY-IPS-IPS-NEW,BRE,CRY,IPS,IPS,NEW,4,2-1-1-1,36614,150.75,152.0,2.645,2.667
BRE-CRY-IPS-IPS-NFO,BRE,CRY,IPS,IPS,NFO,4,2-1-1-1,32460,148.75,150.0,2.61,2.632
BRE-CRY-IPS-IPS-SUN,BRE,CRY,IPS,IPS,SUN,4,2-1-1-1,33706,149.25,150.0,2.618,2.632
BRE-CRY-IPS-IPS-TOT,BRE,CRY,IPS,IPS,TOT,4,2-1-1-1,31068,148.25,151.0,2.601,2.649
BRE-CRY-IPS-LEE-LEE,BRE,CRY,IPS,LEE,LEE,4,2-1-1-1,34773,149.75,154.0,2.627,2.702
BRE-CRY-IPS-LEE-LIV,BRE,CRY,IPS,LEE,LIV,5,1-1-1-1-1,20446,145.25,149.0,2.548,2.614
BRE-CRY-IPS-LEE-MCI,BRE,CRY,IPS,LEE,MCI,5,1-1-1-1-1,16211,144.25,149.0,2.531,2.614
BRE-CRY-IPS-LEE-MUN,BRE,CRY,IPS,LEE,MUN,5,1-1-1-1-1,29596,147.75,150.0,2.592,2.632
BRE-CRY-IPS-LEE-NEW,BRE,CRY,IPS,LEE,NEW,5,1-1-1-1-1,32461,148.75,152.0,2.61,2.667
BRE-CRY-IPS-LEE-NFO,BRE,CRY,IPS,LEE,NFO,5,1-1-1-1-1,27983,147.25,151.0,2.583,2.649
BRE-CRY-IPS-LEE-SUN,BRE,CRY,IPS,LEE,SUN,5,1-1-1-1-1,26298,146.75,149.0,2.575,2.614
BRE-CRY-IPS-LEE-TOT,BRE,CRY,IPS,LEE,TOT,5,1-1-1-1-1,22514,145.75,150.0,2.557,2.632
BRE-CRY-IPS-LIV-LIV,BRE,CRY,IPS,LIV,LIV,4,2-1-1-1,22515,145.75,148.0,2.557,2.596
BRE-CRY-IPS-LIV-MCI,BRE,CRY,IPS,LIV,MCI,5,1-1-1-1-1,6575,141.75,145.0,2.487,2.544
BRE-CRY-IPS-LIV-MUN,BRE,CRY,IPS,LIV,MUN,5,1-1-1-1-1,22516,145.75,147.0,2.557,2.579
BRE-CRY-IPS-LIV-NEW,BRE,CRY,IPS,LIV,NEW,5,1-1-1-1-1,24515,146.25,148.0,2.566,2.596
BRE-CRY-IPS-LIV-NFO,BRE,CRY,IPS,LIV,NFO,5,1-1-1-1-1,22517,145.75,148.0,2.557,2.596
BRE-CRY-IPS-LIV-SUN,BRE,CRY,IPS,LIV,SUN,5,1-1-1-1-1,20447,145.25,148.0,2.548,2.596
BRE-CRY-IPS-LIV-TOT,BRE,CRY,IPS,LIV,TOT,5,1-1-1-1-1,14123,143.75,147.0,2.522,2.579
BRE-CRY-IPS-MCI-MCI,BRE,CRY,IPS,MCI,MCI,4,2-1-1-1,12025,143.25,146.0,2.513,2.561
BRE-CRY-IPS-MCI-MUN,BRE,CRY,IPS,MCI,MUN,5,1-1-1-1-1,14124,143.75,146.0,2.522,2.561
BRE-CRY-IPS-MCI-NEW,BRE,CRY,IPS,MCI,NEW,5,1-1-1-1-1,18314,144.75,147.0,2.539,2.579
BRE-CRY-IPS-MCI-NFO,BRE,CRY,IPS,MCI,NFO,5,1-1-1-1-1,16212,144.25,147.0,2.531,2.579
BRE-CRY-IPS-MCI-SUN,BRE,CRY,IPS,MCI,SUN,5,1-1-1-1-1,12026,143.25,145.0,2.513,2.544
BRE-CRY-IPS-MCI-TOT,BRE,CRY,IPS,MCI,TOT,5,1-1-1-1-1,10048,142.75,146.0,2.504,2.561
BRE-CRY-IPS-MUN-MUN,BRE,CRY,IPS,MUN,MUN,4,2-1-1-1,34774,149.75,149.0,2.627,2.614
BRE-CRY-IPS-MUN-NEW,BRE,CRY,IPS,MUN,NEW,5,1-1-1-1-1,33707,149.25,150.0,2.618,2.632
BRE-CRY-IPS-MUN-NFO,BRE,CRY,IPS,MUN,NFO,5,1-1-1-1-1,29597,147.75,149.0,2.592,2.614
BRE-CRY-IPS-MUN-SUN,BRE,CRY,IPS,MUN,SUN,5,1-1-1-1-1,29598,147.75,148.0,2.592,2.596
BRE-CRY-IPS-MUN-TOT,BRE,CRY,IPS,MUN,TOT,5,1-1-1-1-1,22518,145.75,148.0,2.557,2.596
BRE-CRY-IPS-NEW-NEW,BRE,CRY,IPS,NEW,NEW,4,2-1-1-1,38628,152.25,153.0,2.671,2.684
BRE-CRY-IPS-NEW-NFO,BRE,CRY,IPS,NEW,NFO,5,1-1-1-1-1,32462,148.75,151.0,2.61,2.649
BRE-CRY-IPS-NEW-SUN,BRE,CRY,IPS,NEW,SUN,5,1-1-1-1-1,31069,148.25,149.0,2.601,2.614
BRE-CRY-IPS-NEW-TOT,BRE,CRY,IPS,NEW,TOT,5,1-1-1-1-1,29599,147.75,150.0,2.592,2.632
BRE-CRY-IPS-NFO-NFO,BRE,CRY,IPS,NFO,NFO,4,2-1-1-1,35769,150.25,153.0,2.636,2.684
BRE-CRY-IPS-NFO-SUN,BRE,CRY,IPS,NFO,SUN,5,1-1-1-1-1,29600,147.75,150.0,2.592,2.632
BRE-CRY-IPS-NFO-TOT,BRE,CRY,IPS,NFO,TOT,5,1-1-1-1-1,18315,144.75,148.0,2.539,2.596
BRE-CRY-IPS-SUN-SUN,BRE,CRY,IPS,SUN,SUN,4,2-1-1-1,34775,149.75,151.0,2.627,2.649
BRE-CRY-IPS-SUN-TOT,BRE,CRY,IPS,SUN,TOT,5,1-1-1-1-1,16213,144.25,147.0,2.531,2.579
BRE-CRY-IPS-TOT-TOT,BRE,CRY,IPS,TOT,TOT,4,2-1-1-1,27984,147.25,150.0,2.583,2.632
BRE-CRY-LEE-LEE-LEE,BRE,CRY,LEE,LEE,LEE,3,3-1-1,42087,161.75,165.0,2.838,2.895
BRE-CRY-LEE-LEE-LIV,BRE,CRY,LEE,LEE,LIV,4,2-1-1-1,36615,150.75,155.0,2.645,2.719
BRE-CRY-LEE-LEE-MCI,BRE,CRY,LEE,LEE,MCI,4,2-1-1-1,33708,149.25,154.0,2.618,2.702
BRE-CRY-LEE-LEE-MUN,BRE,CRY,LEE,LEE,MUN,4,2-1-1-1,38038,151.75,156.0,2.662,2.737
BRE-CRY-LEE-LEE-NEW,BRE,CRY,LEE,LEE,NEW,4,2-1-1-1,38629,152.25,157.0,2.671,2.754
BRE-CRY-LEE-LEE-NFO,BRE,CRY,LEE,LEE,NFO,4,2-1-1-1,36616,150.75,154.0,2.645,2.702
BRE-CRY-LEE-LEE-SUN,BRE,CRY,LEE,LEE,SUN,4,2-1-1-1,37383,151.25,154.0,2.654,2.702
BRE-CRY-LEE-LEE-TOT,BRE,CRY,LEE,LEE,TOT,4,2-1-1-1,34776,149.75,155.0,2.627,2.719
BRE-CRY-LEE-LIV-LIV,BRE,CRY,LEE,LIV,LIV,4,2-1-1-1,29601,147.75,151.0,2.592,2.649
BRE-CRY-LEE-LIV-MCI,BRE,CRY,LEE,LIV,MCI,5,1-1-1-1-1,14125,143.75,148.0,2.522,2.596
BRE-CRY-LEE-LIV-MUN,BRE,CRY,LEE,LIV,MUN,5,1-1-1-1-1,24516,146.25,150.0,2.566,2.632
BRE-CRY-LEE-LIV-NEW,BRE,CRY,LEE,LIV,NEW,5,1-1-1-1-1,29602,147.75,152.0,2.592,2.667
BRE-CRY-LEE-LIV-NFO,BRE,CRY,LEE,LIV,NFO,5,1-1-1-1-1,26299,146.75,150.0,2.575,2.632
BRE-CRY-LEE-LIV-SUN,BRE,CRY,LEE,LIV,SUN,5,1-1-1-1-1,26300,146.75,150.0,2.575,2.632
BRE-CRY-LEE-LIV-TOT,BRE,CRY,LEE,LIV,TOT,5,1-1-1-1-1,18316,144.75,149.0,2.539,2.614
BRE-CRY-LEE-MCI-MCI,BRE,CRY,LEE,MCI,MCI,4,2-1-1-1,22519,145.75,150.0,2.557,2.632
BRE-CRY-LEE-MCI-MUN,BRE,CRY,LEE,MCI,MUN,5,1-1-1-1-1,18317,144.75,149.0,2.539,2.614
BRE-CRY-LEE-MCI-NEW,BRE,CRY,LEE,MCI,NEW,5,1-1-1-1-1,26301,146.75,151.0,2.575,2.649
BRE-CRY-LEE-MCI-NFO,BRE,CRY,LEE,MCI,NFO,5,1-1-1-1-1,22520,145.75,150.0,2.557,2.632
BRE-CRY-LEE-MCI-SUN,BRE,CRY,LEE,MCI,SUN,5,1-1-1-1-1,18318,144.75,148.0,2.539,2.596
BRE-CRY-LEE-MCI-TOT,BRE,CRY,LEE,MCI,TOT,5,1-1-1-1-1,16214,144.25,149.0,2.531,2.614
BRE-CRY-LEE-MUN-MUN,BRE,CRY,LEE,MUN,MUN,4,2-1-1-1,34777,149.75,152.0,2.627,2.667
BRE-CRY-LEE-MUN-NEW,BRE,CRY,LEE,MUN,NEW,5,1-1-1-1-1,34778,149.75,153.0,2.627,2.684
BRE-CRY-LEE-MUN-NFO,BRE,CRY,LEE,MUN,NFO,5,1-1-1-1-1,27985,147.25,150.0,2.583,2.632
BRE-CRY-LEE-MUN-SUN,BRE,CRY,LEE,MUN,SUN,5,1-1-1-1-1,31070,148.25,150.0,2.601,2.632
BRE-CRY-LEE-MUN-TOT,BRE,CRY,LEE,MUN,TOT,5,1-1-1-1-1,26302,146.75,151.0,2.575,2.649
BRE-CRY-LEE-NEW-NEW,BRE,CRY,LEE,NEW,NEW,4,2-1-1-1,38039,151.75,155.0,2.662,2.719
BRE-CRY-LEE-NEW-NFO,BRE,CRY,LEE,NEW,NFO,5,1-1-1-1-1,32463,148.75,152.0,2.61,2.667
BRE-CRY-LEE-NEW-SUN,BRE,CRY,LEE,NEW,SUN,5,1-1-1-1-1,32464,148.75,152.0,2.61,2.667
BRE-CRY-LEE-NEW-TOT,BRE,CRY,LEE,NEW,TOT,5,1-1-1-1-1,31071,148.25,152.0,2.601,2.667
BRE-CRY-LEE-NFO-NFO,BRE,CRY,LEE,NFO,NFO,4,2-1-1-1,35770,150.25,154.0,2.636,2.702
BRE-CRY-LEE-NFO-SUN,BRE,CRY,LEE,NFO,SUN,5,1-1-1-1-1,31072,148.25,151.0,2.601,2.649
BRE-CRY-LEE-NFO-TOT,BRE,CRY,LEE,NFO,TOT,5,1-1-1-1-1,22521,145.75,150.0,2.557,2.632
BRE-CRY-LEE-SUN-SUN,BRE,CRY,LEE,SUN,SUN,4,2-1-1-1,34779,149.75,152.0,2.627,2.667
BRE-CRY-LEE-SUN-TOT,BRE,CRY,LEE,SUN,TOT,5,1-1-1-1-1,20448,145.25,149.0,2.548,2.614
BRE-CRY-LEE-TOT-TOT,BRE,CRY,LEE,TOT,TOT,4,2-1-1-1,26303,146.75,151.0,2.575,2.649
BRE-CRY-LIV-LIV-LIV,BRE,CRY,LIV,LIV,LIV,3,3-1-1,38040,151.75,154.0,2.662,2.702
BRE-CRY-LIV-LIV-MCI,BRE,CRY,LIV,LIV,MCI,4,2-1-1-1,14126,143.75,147.0,2.522,2.579
BRE-CRY-LIV-LIV-MUN,BRE,CRY,LIV,LIV,MUN,4,2-1-1-1,26304,146.75,150.0,2.575,2.632
BRE-CRY-LIV-LIV-NEW,BRE,CRY,LIV,LIV,NEW,4,2-1-1-1,27986,147.25,150.0,2.583,2.632
BRE-CRY-LIV-LIV-NFO,BRE,CRY,LIV,LIV,NFO,4,2-1-1-1,24517,146.25,147.0,2.566,2.579
BRE-CRY-LIV-LIV-SUN,BRE,CRY,LIV,LIV,SUN,4,2-1-1-1,29603,147.75,150.0,2.592,2.632
BRE-CRY-LIV-LIV-TOT,BRE,CRY,LIV,LIV,TOT,4,2-1-1-1,16215,144.25,148.0,2.531,2.596
BRE-CRY-LIV-MCI-MCI,BRE,CRY,LIV,MCI,MCI,4,2-1-1-1,12027,143.25,147.0,2.513,2.579
BRE-CRY-LIV-MCI-MUN,BRE,CRY,LIV,MCI,MUN,5,1-1-1-1-1,8169,142.25,146.0,2.496,2.561
BRE-CRY-LIV-MCI-NEW,BRE,CRY,LIV,MCI,NEW,5,1-1-1-1-1,14127,143.75,147.0,2.522,2.579
BRE-CRY-LIV-MCI-NFO,BRE,CRY,LIV,MCI,NFO,5,1-1-1-1-1,14128,143.75,146.0,2.522,2.561
BRE-CRY-LIV-MCI-SUN,BRE,CRY,LIV,MCI,SUN,5,1-1-1-1-1,10049,142.75,146.0,2.504,2.561
BRE-CRY-LIV-MCI-TOT,BRE,CRY,LIV,MCI,TOT,5,1-1-1-1-1,5027,141.25,146.0,2.478,2.561
BRE-CRY-LIV-MUN-MUN,BRE,CRY,LIV,MUN,MUN,4,2-1-1-1,29604,147.75,150.0,2.592,2.632
BRE-CRY-LIV-MUN-NEW,BRE,CRY,LIV,MUN,NEW,5,1-1-1-1-1,29605,147.75,150.0,2.592,2.632
BRE-CRY-LIV-MUN-NFO,BRE,CRY,LIV,MUN,NFO,5,1-1-1-1-1,20449,145.25,147.0,2.548,2.579
BRE-CRY-LIV-MUN-SUN,BRE,CRY,LIV,MUN,SUN,5,1-1-1-1-1,22522,145.75,149.0,2.557,2.614
BRE-CRY-LIV-MUN-TOT,BRE,CRY,LIV,MUN,TOT,5,1-1-1-1-1,18319,144.75,148.0,2.539,2.596
BRE-CRY-LIV-NEW-NEW,BRE,CRY,LIV,NEW,NEW,4,2-1-1-1,34780,149.75,152.0,2.627,2.667
BRE-CRY-LIV-NEW-NFO,BRE,CRY,LIV,NEW,NFO,5,1-1-1-1-1,27987,147.25,149.0,2.583,2.614
BRE-CRY-LIV-NEW-SUN,BRE,CRY,LIV,NEW,SUN,5,1-1-1-1-1,26305,146.75,150.0,2.575,2.632
BRE-CRY-LIV-NEW-TOT,BRE,CRY,LIV,NEW,TOT,5,1-1-1-1-1,20450,145.25,149.0,2.548,2.614
BRE-CRY-LIV-NFO-NFO,BRE,CRY,LIV,NFO,NFO,4,2-1-1-1,32465,148.75,151.0,2.61,2.649
BRE-CRY-LIV-NFO-SUN,BRE,CRY,LIV,NFO,SUN,5,1-1-1-1-1,24518,146.25,148.0,2.566,2.596
BRE-CRY-LIV-NFO-TOT,BRE,CRY,LIV,NFO,TOT,5,1-1-1-1-1,12028,143.25,147.0,2.513,2.579
BRE-CRY-LIV-SUN-SUN,BRE,CRY,LIV,SUN,SUN,4,2-1-1-1,33709,149.25,152.0,2.618,2.667
BRE-CRY-LIV-SUN-TOT,BRE,CRY,LIV,SUN,TOT,5,1-1-1-1-1,12029,143.25,148.0,2.513,2.596
BRE-CRY-LIV-TOT-TOT,BRE,CRY,LIV,TOT,TOT,4,2-1-1-1,16216,144.25,148.0,2.531,2.596
BRE-CRY-MCI-MCI-MCI,BRE,CRY,MCI,MCI,MCI,3,3-1-1,35771,150.25,153.0,2.636,2.684
BRE-CRY-MCI-MCI-MUN,BRE,CRY,MCI,MCI,MUN,4,2-1-1-1,14129,143.75,148.0,2.522,2.596
BRE-CRY-MCI-MCI-NEW,BRE,CRY,MCI,MCI,NEW,4,2-1-1-1,20451,145.25,148.0,2.548,2.596
BRE-CRY-MCI-MCI-NFO,BRE,CRY,MCI,MCI,NFO,4,2-1-1-1,20452,145.25,147.0,2.548,2.579
BRE-CRY-MCI-MCI-SUN,BRE,CRY,MCI,MCI,SUN,4,2-1-1-1,16217,144.25,147.0,2.531,2.579
BRE-CRY-MCI-MCI-TOT,BRE,CRY,MCI,MCI,TOT,4,2-1-1-1,16218,144.25,149.0,2.531,2.614
BRE-CRY-MCI-MUN-MUN,BRE,CRY,MCI,MUN,MUN,4,2-1-1-1,20453,145.25,148.0,2.548,2.596
BRE-CRY-MCI-MUN-NEW,BRE,CRY,MCI,MUN,NEW,5,1-1-1-1-1,20454,145.25,148.0,2.548,2.596
BRE-CRY-MCI-MUN-NFO,BRE,CRY,MCI,MUN,NFO,5,1-1-1-1-1,16219,144.25,147.0,2.531,2.579
BRE-CRY-MCI-MUN-SUN,BRE,CRY,MCI,MUN,SUN,5,1-1-1-1-1,14130,143.75,147.0,2.522,2.579
BRE-CRY-MCI-MUN-TOT,BRE,CRY,MCI,MUN,TOT,5,1-1-1-1-1,12030,143.25,147.0,2.513,2.579
BRE-CRY-MCI-NEW-NEW,BRE,CRY,MCI,NEW,NEW,4,2-1-1-1,31073,148.25,150.0,2.601,2.632
BRE-CRY-MCI-NEW-NFO,BRE,CRY,MCI,NEW,NFO,5,1-1-1-1-1,20455,145.25,148.0,2.548,2.596
BRE-CRY-MCI-NEW-SUN,BRE,CRY,MCI,NEW,SUN,5,1-1-1-1-1,16220,144.25,147.0,2.531,2.579
BRE-CRY-MCI-NEW-TOT,BRE,CRY,MCI,NEW,TOT,5,1-1-1-1-1,20456,145.25,148.0,2.548,2.596
BRE-CRY-MCI-NFO-NFO,BRE,CRY,MCI,NFO,NFO,4,2-1-1-1,31074,148.25,151.0,2.601,2.649
BRE-CRY-MCI-NFO-SUN,BRE,CRY,MCI,NFO,SUN,5,1-1-1-1-1,20457,145.25,148.0,2.548,2.596
BRE-CRY-MCI-NFO-TOT,BRE,CRY,MCI,NFO,TOT,5,1-1-1-1-1,8170,142.25,146.0,2.496,2.561
BRE-CRY-MCI-SUN-SUN,BRE,CRY,MCI,SUN,SUN,4,2-1-1-1,24519,146.25,149.0,2.566,2.614
BRE-CRY-MCI-SUN-TOT,BRE,CRY,MCI,SUN,TOT,5,1-1-1-1-1,8171,142.25,146.0,2.496,2.561
BRE-CRY-MCI-TOT-TOT,BRE,CRY,MCI,TOT,TOT,4,2-1-1-1,18320,144.75,149.0,2.539,2.614
BRE-CRY-MUN-MUN-MUN,BRE,CRY,MUN,MUN,MUN,3,3-1-1,40970,155.75,156.0,2.732,2.737
BRE-CRY-MUN-MUN-NEW,BRE,CRY,MUN,MUN,NEW,4,2-1-1-1,36617,150.75,152.0,2.645,2.667
BRE-CRY-MUN-MUN-NFO,BRE,CRY,MUN,MUN,NFO,4,2-1-1-1,31075,148.25,149.0,2.601,2.614
BRE-CRY-MUN-MUN-SUN,BRE,CRY,MUN,MUN,SUN,4,2-1-1-1,35772,150.25,151.0,2.636,2.649
BRE-CRY-MUN-MUN-TOT,BRE,CRY,MUN,MUN,TOT,4,2-1-1-1,31076,148.25,151.0,2.601,2.649
BRE-CRY-MUN-NEW-NEW,BRE,CRY,MUN,NEW,NEW,4,2-1-1-1,38630,152.25,154.0,2.671,2.702
BRE-CRY-MUN-NEW-NFO,BRE,CRY,MUN,NEW,NFO,5,1-1-1-1-1,32466,148.75,150.0,2.61,2.632
BRE-CRY-MUN-NEW-SUN,BRE,CRY,MUN,NEW,SUN,5,1-1-1-1-1,33710,149.25,151.0,2.618,2.649
BRE-CRY-MUN-NEW-TOT,BRE,CRY,MUN,NEW,TOT,5,1-1-1-1-1,27988,147.25,150.0,2.583,2.632
BRE-CRY-MUN-NFO-NFO,BRE,CRY,MUN,NFO,NFO,4,2-1-1-1,34781,149.75,153.0,2.627,2.684
BRE-CRY-MUN-NFO-SUN,BRE,CRY,MUN,NFO,SUN,5,1-1-1-1-1,29606,147.75,150.0,2.592,2.632
BRE-CRY-MUN-NFO-TOT,BRE,CRY,MUN,NFO,TOT,5,1-1-1-1-1,18321,144.75,147.0,2.539,2.579
BRE-CRY-MUN-SUN-SUN,BRE,CRY,MUN,SUN,SUN,4,2-1-1-1,36618,150.75,153.0,2.645,2.684
BRE-CRY-MUN-SUN-TOT,BRE,CRY,MUN,SUN,TOT,5,1-1-1-1-1,18322,144.75,148.0,2.539,2.596
BRE-CRY-MUN-TOT-TOT,BRE,CRY,MUN,TOT,TOT,4,2-1-1-1,27989,147.25,151.0,2.583,2.649
